Concelho,Nível de Tensão,Ano,Mês,CPEs_Doméstico,CPEs_Iluminação Pública,CPEs_Não Doméstico,CPEs_Outros
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,43.0,0.0
Vila Nova de Foz Côa,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,43.0,0.0
Vila Nova de Gaia,Baixa Tensão,2022,3,136288.0,1175.0,21844.0,1026.0
Vila Nova de Gaia,Baixa Tensão,2022,4,136348.0,1175.0,21865.0,1038.0
Vila Nova de Gaia,Baixa Tensão,2022,5,136400.0,1175.0,21881.0,1043.0
Vila Nova de Gaia,Baixa Tensão,2022,6,136516.0,1175.0,21909.0,1097.0
Vila Nova de Gaia,Baixa Tensão,2022,7,136611.0,1175.0,21943.0,1060.0
Vila Nova de Gaia,Baixa Tensão,2022,8,136727.0,1175.0,21992.0,1050.0
Vila Nova de Gaia,Baixa Tensão,2022,9,136833.0,1175.0,22023.0,1039.0
Vila Nova de Gaia,Baixa Tensão,2022,10,136902.0,1175.0,22048.0,1036.0
Vila Nova de Gaia,Baixa Tensão,2022,11,137010.0,1175.0,22079.0,1042.0
Vila Nova de Gaia,Baixa Tensão,2022,12,137057.0,1175.0,22086.0,1068.0
Vila Nova de Gaia,Baixa Tensão,2023,1,137230.0,1175.0,22105.0,1047.0
Vila Nova de Gaia,Baixa Tensão,2023,2,137298.0,1175.0,22120.0,1051.0
Vila Nova de Gaia,Baixa Tensão,2023,3,137416.0,1175.0,22160.0,1050.0
Vila Nova de Gaia,Baixa Tensão,2023,4,137416.0,1175.0,22160.0,1050.0
Vila Nova de Gaia,Baixa Tensão,2023,5,137416.0,1175.0,22160.0,1050.0
Vila Nova de Gaia,Baixa Tensão,2023,6,137792.0,1174.0,22262.0,1087.0
Vila Nova de Gaia,Baixa Tensão,2023,7,137985.0,1176.0,22291.0,1041.0
Vila Nova de Gaia,Baixa Tensão,2023,8,138160.0,1179.0,22318.0,1038.0
Vila Nova de Gaia,Baixa Tensão,2023,9,138322.0,1179.0,22355.0,1012.0
Vila Nova de Gaia,Baixa Tensão,2023,10,138490.0,1180.0,22381.0,1000.0
Vila Nova de Gaia,Baixa Tensão,2023,11,138616.0,1180.0,22432.0,1020.0
Vila Nova de Gaia,Baixa Tensão,2023,12,138697.0,1180.0,22415.0,1030.0
Vila Nova de Gaia,Baixa Tensão,2024,1,138805.0,1181.0,22422.0,1009.0
Vila Nova de Gaia,Baixa Tensão,2024,2,138873.0,1181.0,22422.0,1005.0
Vila Nova de Gaia,Baixa Tensão,2024,3,138963.0,1181.0,22421.0,1009.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,460.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,460.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,461.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,460.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,459.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,461.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,460.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,462.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,463.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,463.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,463.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,464.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,466.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,466.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,466.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,465.0,0.0
Vila Nova de Gaia,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,466.0,0.0
Vila Nova de Paiva,Baixa Tensão,2022,3,3893.0,61.0,678.0,23.0
Vila Nova de Paiva,Baixa Tensão,2022,4,3889.0,61.0,683.0,22.0
Vila Nova de Paiva,Baixa Tensão,2022,5,3885.0,61.0,683.0,21.0
Vila Nova de Paiva,Baixa Tensão,2022,6,3882.0,61.0,687.0,23.0
Vila Nova de Paiva,Baixa Tensão,2022,7,3884.0,61.0,689.0,23.0
Vila Nova de Paiva,Baixa Tensão,2022,8,3888.0,61.0,689.0,23.0
Vila Nova de Paiva,Baixa Tensão,2022,9,3882.0,61.0,687.0,22.0
Vila Nova de Paiva,Baixa Tensão,2022,10,3877.0,61.0,690.0,23.0
Vila Nova de Paiva,Baixa Tensão,2022,11,3881.0,61.0,692.0,22.0
Vila Nova de Paiva,Baixa Tensão,2022,12,3884.0,61.0,692.0,21.0
Vila Nova de Paiva,Baixa Tensão,2023,1,3886.0,61.0,698.0,22.0
Vila Nova de Paiva,Baixa Tensão,2023,2,3889.0,61.0,698.0,21.0
Vila Nova de Paiva,Baixa Tensão,2023,3,3888.0,61.0,700.0,20.0
Vila Nova de Paiva,Baixa Tensão,2023,4,3888.0,61.0,700.0,20.0
Vila Nova de Paiva,Baixa Tensão,2023,5,3888.0,61.0,700.0,20.0
Vila Nova de Paiva,Baixa Tensão,2023,6,3892.0,61.0,704.0,23.0
Vila Nova de Paiva,Baixa Tensão,2023,7,3894.0,61.0,703.0,22.0
Vila Nova de Paiva,Baixa Tensão,2023,8,3901.0,61.0,704.0,21.0
Vila Nova de Paiva,Baixa Tensão,2023,9,3895.0,61.0,707.0,22.0
Vila Nova de Paiva,Baixa Tensão,2023,10,3892.0,61.0,706.0,22.0
Vila Nova de Paiva,Baixa Tensão,2023,11,3891.0,61.0,707.0,22.0
Vila Nova de Paiva,Baixa Tensão,2023,12,3894.0,61.0,705.0,23.0
Vila Nova de Paiva,Baixa Tensão,2024,1,3899.0,61.0,706.0,21.0
Vila Nova de Paiva,Baixa Tensão,2024,2,3896.0,61.0,709.0,22.0
Vila Nova de Paiva,Baixa Tensão,2024,3,3891.0,61.0,709.0,22.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,20.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,20.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,21.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,21.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,21.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,22.0,0.0
Vila Nova de Paiva,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,22.0,0.0
Vila Nova de Poiares,Baixa Tensão,2022,3,4043.0,64.0,786.0,17.0
Vila Nova de Poiares,Baixa Tensão,2022,4,4047.0,64.0,786.0,16.0
Vila Nova de Poiares,Baixa Tensão,2022,5,4041.0,64.0,782.0,15.0
Vila Nova de Poiares,Baixa Tensão,2022,6,4042.0,64.0,783.0,14.0
Vila Nova de Poiares,Baixa Tensão,2022,7,4045.0,64.0,787.0,16.0
Vila Nova de Poiares,Baixa Tensão,2022,8,4049.0,65.0,788.0,16.0
Vila Nova de Poiares,Baixa Tensão,2022,9,4052.0,65.0,789.0,14.0
Vila Nova de Poiares,Baixa Tensão,2022,10,4047.0,65.0,791.0,13.0
Vila Nova de Poiares,Baixa Tensão,2022,11,4048.0,66.0,793.0,13.0
Vila Nova de Poiares,Baixa Tensão,2022,12,4045.0,66.0,791.0,16.0
Vila Nova de Poiares,Baixa Tensão,2023,1,4047.0,66.0,794.0,14.0
Vila Nova de Poiares,Baixa Tensão,2023,2,4045.0,66.0,797.0,13.0
Vila Nova de Poiares,Baixa Tensão,2023,3,4052.0,66.0,797.0,11.0
Vila Nova de Poiares,Baixa Tensão,2023,4,4052.0,66.0,797.0,11.0
Vila Nova de Poiares,Baixa Tensão,2023,5,4052.0,66.0,797.0,11.0
Vila Nova de Poiares,Baixa Tensão,2023,6,4064.0,66.0,807.0,13.0
Vila Nova de Poiares,Baixa Tensão,2023,7,4065.0,65.0,807.0,13.0
Vila Nova de Poiares,Baixa Tensão,2023,8,4070.0,65.0,808.0,10.0
Vila Nova de Poiares,Baixa Tensão,2023,9,4075.0,65.0,810.0,11.0
Vila Nova de Poiares,Baixa Tensão,2023,10,4079.0,65.0,812.0,10.0
Vila Nova de Poiares,Baixa Tensão,2023,11,4083.0,66.0,813.0,10.0
Vila Nova de Poiares,Baixa Tensão,2023,12,4077.0,66.0,813.0,13.0
Vila Nova de Poiares,Baixa Tensão,2024,1,4081.0,66.0,814.0,10.0
Vila Nova de Poiares,Baixa Tensão,2024,2,4084.0,66.0,814.0,10.0
Vila Nova de Poiares,Baixa Tensão,2024,3,4087.0,66.0,815.0,9.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,14.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,15.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,16.0,0.0
Vila Nova de Poiares,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,16.0,0.0
Vila Pouca de Aguiar,Baixa Tensão,2022,3,8717.0,135.0,1608.0,62.0
Vila Pouca de Aguiar,Baixa Tensão,2022,4,8709.0,135.0,1609.0,63.0
Vila Pouca de Aguiar,Baixa Tensão,2022,5,8702.0,135.0,1600.0,66.0
Vila Pouca de Aguiar,Baixa Tensão,2022,6,8703.0,135.0,1600.0,68.0
Vila Pouca de Aguiar,Baixa Tensão,2022,7,8713.0,135.0,1603.0,70.0
Vila Pouca de Aguiar,Baixa Tensão,2022,8,8722.0,135.0,1602.0,67.0
Vila Pouca de Aguiar,Baixa Tensão,2022,9,8714.0,135.0,1600.0,66.0
Vila Pouca de Aguiar,Baixa Tensão,2022,10,8710.0,135.0,1602.0,63.0
Vila Pouca de Aguiar,Baixa Tensão,2022,11,8714.0,135.0,1602.0,64.0
Vila Pouca de Aguiar,Baixa Tensão,2022,12,8714.0,135.0,1606.0,63.0
Vila Pouca de Aguiar,Baixa Tensão,2023,1,8714.0,135.0,1604.0,61.0
Vila Pouca de Aguiar,Baixa Tensão,2023,2,8712.0,135.0,1605.0,62.0
Vila Pouca de Aguiar,Baixa Tensão,2023,3,8713.0,135.0,1607.0,65.0
Vila Pouca de Aguiar,Baixa Tensão,2023,4,8713.0,135.0,1607.0,65.0
Vila Pouca de Aguiar,Baixa Tensão,2023,5,8713.0,135.0,1607.0,65.0
Vila Pouca de Aguiar,Baixa Tensão,2023,6,8727.0,135.0,1608.0,67.0
Vila Pouca de Aguiar,Baixa Tensão,2023,7,8746.0,136.0,1609.0,67.0
Vila Pouca de Aguiar,Baixa Tensão,2023,8,8748.0,136.0,1613.0,61.0
Vila Pouca de Aguiar,Baixa Tensão,2023,9,8749.0,136.0,1615.0,62.0
Vila Pouca de Aguiar,Baixa Tensão,2023,10,8748.0,136.0,1618.0,59.0
Vila Pouca de Aguiar,Baixa Tensão,2023,11,8746.0,136.0,1618.0,57.0
Vila Pouca de Aguiar,Baixa Tensão,2023,12,8747.0,136.0,1621.0,61.0
Vila Pouca de Aguiar,Baixa Tensão,2024,1,8746.0,136.0,1619.0,56.0
Vila Pouca de Aguiar,Baixa Tensão,2024,2,8744.0,136.0,1617.0,56.0
Vila Pouca de Aguiar,Baixa Tensão,2024,3,8745.0,138.0,1618.0,56.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,73.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,74.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,74.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,74.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,74.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,74.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,75.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,76.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,76.0,0.0
Vila Pouca de Aguiar,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,76.0,0.0
Vila Real,Baixa Tensão,2022,3,27525.0,343.0,5994.0,238.0
Vila Real,Baixa Tensão,2022,4,27519.0,343.0,6002.0,238.0
Vila Real,Baixa Tensão,2022,5,27520.0,343.0,6003.0,247.0
Vila Real,Baixa Tensão,2022,6,27531.0,343.0,6023.0,267.0
Vila Real,Baixa Tensão,2022,7,27518.0,343.0,6034.0,251.0
Vila Real,Baixa Tensão,2022,8,27526.0,343.0,6037.0,237.0
Vila Real,Baixa Tensão,2022,9,27589.0,343.0,6055.0,216.0
Vila Real,Baixa Tensão,2022,10,27618.0,344.0,6067.0,215.0
Vila Real,Baixa Tensão,2022,11,27645.0,345.0,6082.0,225.0
Vila Real,Baixa Tensão,2022,12,27684.0,345.0,6091.0,223.0
Vila Real,Baixa Tensão,2023,1,27703.0,346.0,6086.0,217.0
Vila Real,Baixa Tensão,2023,2,27735.0,346.0,6103.0,216.0
Vila Real,Baixa Tensão,2023,3,27745.0,346.0,6117.0,215.0
Vila Real,Baixa Tensão,2023,4,27745.0,346.0,6117.0,215.0
Vila Real,Baixa Tensão,2023,5,27745.0,346.0,6117.0,215.0
Vila Real,Baixa Tensão,2023,6,27875.0,347.0,6138.0,219.0
Vila Real,Baixa Tensão,2023,7,27890.0,347.0,6149.0,217.0
Vila Real,Baixa Tensão,2023,8,27917.0,347.0,6152.0,205.0
Vila Real,Baixa Tensão,2023,9,27947.0,348.0,6156.0,197.0
Vila Real,Baixa Tensão,2023,10,27972.0,349.0,6166.0,201.0
Vila Real,Baixa Tensão,2023,11,27978.0,349.0,6173.0,206.0
Vila Real,Baixa Tensão,2023,12,27983.0,349.0,6181.0,205.0
Vila Real,Baixa Tensão,2024,1,28020.0,349.0,6185.0,197.0
Vila Real,Baixa Tensão,2024,2,28033.0,349.0,6181.0,195.0
Vila Real,Baixa Tensão,2024,3,28046.0,349.0,6198.0,193.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,114.0,8.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,114.0,8.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,114.0,8.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,114.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,112.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,112.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,113.0,0.0
Vila Real,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,112.0,0.0
Vila Real de Santo António,Baixa Tensão,2022,3,19676.0,119.0,3849.0,53.0
Vila Real de Santo António,Baixa Tensão,2022,4,19694.0,119.0,3863.0,53.0
Vila Real de Santo António,Baixa Tensão,2022,5,19720.0,119.0,3866.0,54.0
Vila Real de Santo António,Baixa Tensão,2022,6,19745.0,119.0,3875.0,75.0
Vila Real de Santo António,Baixa Tensão,2022,7,19766.0,119.0,3884.0,81.0
Vila Real de Santo António,Baixa Tensão,2022,8,19801.0,119.0,3890.0,78.0
Vila Real de Santo António,Baixa Tensão,2022,9,19817.0,121.0,3895.0,54.0
Vila Real de Santo António,Baixa Tensão,2022,10,19796.0,121.0,3893.0,52.0
Vila Real de Santo António,Baixa Tensão,2022,11,19801.0,121.0,3891.0,48.0
Vila Real de Santo António,Baixa Tensão,2022,12,19802.0,121.0,3887.0,51.0
Vila Real de Santo António,Baixa Tensão,2023,1,19812.0,121.0,3891.0,43.0
Vila Real de Santo António,Baixa Tensão,2023,2,19834.0,122.0,3892.0,41.0
Vila Real de Santo António,Baixa Tensão,2023,3,19835.0,121.0,3893.0,41.0
Vila Real de Santo António,Baixa Tensão,2023,4,19835.0,121.0,3893.0,41.0
Vila Real de Santo António,Baixa Tensão,2023,5,19835.0,121.0,3893.0,41.0
Vila Real de Santo António,Baixa Tensão,2023,6,19910.0,121.0,3932.0,68.0
Vila Real de Santo António,Baixa Tensão,2023,7,19932.0,121.0,3934.0,75.0
Vila Real de Santo António,Baixa Tensão,2023,8,19948.0,121.0,3935.0,67.0
Vila Real de Santo António,Baixa Tensão,2023,9,19931.0,121.0,3926.0,56.0
Vila Real de Santo António,Baixa Tensão,2023,10,19916.0,121.0,3924.0,53.0
Vila Real de Santo António,Baixa Tensão,2023,11,19935.0,121.0,3924.0,62.0
Vila Real de Santo António,Baixa Tensão,2023,12,19929.0,121.0,3926.0,62.0
Vila Real de Santo António,Baixa Tensão,2024,1,19925.0,121.0,3929.0,52.0
Vila Real de Santo António,Baixa Tensão,2024,2,19938.0,121.0,3933.0,55.0
Vila Real de Santo António,Baixa Tensão,2024,3,19937.0,121.0,3933.0,55.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,40.0,0.0
