concelho,ano,mes,inclui_mobilidade_eletrica,cpes_com_dcs_recolhidos_quantidade
Tavira,2022,8,Não,14565
Tavira,2022,8,Sim,3
Tavira,2022,9,Não,14528
Tavira,2022,9,Sim,3
Tavira,2022,10,Não,15270
Tavira,2022,10,Sim,3
Tavira,2022,11,Não,16289
Tavira,2022,11,Sim,3
Tavira,2022,12,Não,16036
Tavira,2022,12,Sim,3
Tavira,2023,1,Não,16351
Tavira,2023,1,Sim,3
Tavira,2023,2,Não,17361
Tavira,2023,2,Sim,3
Tavira,2023,3,Não,17645
Tavira,2023,3,Sim,3
Tavira,2023,4,Não,17924
Tavira,2023,4,Sim,3
Tavira,2023,5,Não,17005
Tavira,2023,5,Sim,3
Tavira,2023,6,Não,18125
Tavira,2023,6,Sim,3
Tavira,2023,7,Não,18269
Tavira,2023,7,Sim,3
Tavira,2023,8,Não,18510
Tavira,2023,8,Sim,3
Tavira,2023,9,Não,18814
Tavira,2023,9,Sim,3
Tavira,2023,10,Não,19599
Tavira,2023,10,Sim,3
Tavira,2023,11,Não,20158
Tavira,2023,11,Sim,3
Tavira,2023,12,Não,21213
Tavira,2023,12,Sim,3
Tavira,2024,1,Não,19942
Tavira,2024,1,Sim,3
Tavira,2024,2,Não,20405
Tavira,2024,2,Sim,3
Tavira,2024,3,Não,21086
Tavira,2024,3,Sim,3
Tavira,2024,4,Não,20894
Tavira,2024,4,Sim,3
Terras de Bouro,2022,8,Não,3461
Terras de Bouro,2022,8,Sim,1
Terras de Bouro,2022,9,Não,3404
Terras de Bouro,2022,9,Sim,1
Terras de Bouro,2022,10,Não,3501
Terras de Bouro,2022,10,Sim,1
Terras de Bouro,2022,11,Não,3517
Terras de Bouro,2022,11,Sim,1
Terras de Bouro,2022,12,Não,3502
Terras de Bouro,2022,12,Sim,1
Terras de Bouro,2023,1,Não,3488
Terras de Bouro,2023,1,Sim,1
Terras de Bouro,2023,2,Não,3664
Terras de Bouro,2023,2,Sim,1
Terras de Bouro,2023,3,Não,3782
Terras de Bouro,2023,3,Sim,1
Terras de Bouro,2023,4,Não,3825
Terras de Bouro,2023,4,Sim,1
Terras de Bouro,2023,5,Não,3867
Terras de Bouro,2023,5,Sim,1
Terras de Bouro,2023,6,Não,3925
Terras de Bouro,2023,6,Sim,1
Terras de Bouro,2023,7,Não,3939
Terras de Bouro,2023,7,Sim,1
Terras de Bouro,2023,8,Não,4042
Terras de Bouro,2023,8,Sim,1
Terras de Bouro,2023,9,Não,4139
Terras de Bouro,2023,9,Sim,1
Terras de Bouro,2023,10,Não,4243
Terras de Bouro,2023,10,Sim,1
Terras de Bouro,2023,11,Não,4328
Terras de Bouro,2023,11,Sim,1
Terras de Bouro,2023,12,Não,4617
Terras de Bouro,2023,12,Sim,1
Terras de Bouro,2024,1,Não,4663
Terras de Bouro,2024,1,Sim,1
Terras de Bouro,2024,2,Não,4755
Terras de Bouro,2024,2,Sim,1
Terras de Bouro,2024,3,Não,4901
Terras de Bouro,2024,3,Sim,1
Terras de Bouro,2024,4,Não,4879
Terras de Bouro,2024,4,Sim,1
Tomar,2022,8,Não,10808
Tomar,2022,8,Sim,1
Tomar,2022,9,Não,10771
Tomar,2022,9,Sim,1
Tomar,2022,10,Não,10864
Tomar,2022,10,Sim,1
Tomar,2022,11,Não,10596
Tomar,2022,11,Sim,1
Tomar,2022,12,Não,10834
Tomar,2022,12,Sim,1
Tomar,2023,1,Não,10736
Tomar,2023,1,Sim,1
Tomar,2023,2,Não,10992
Tomar,2023,2,Sim,5
Tomar,2023,3,Não,10996
Tomar,2023,3,Sim,6
Tomar,2023,4,Não,11542
Tomar,2023,4,Sim,6
Tomar,2023,5,Não,11172
Tomar,2023,5,Sim,6
Tomar,2023,6,Não,12130
Tomar,2023,6,Sim,7
Tomar,2023,7,Não,12325
Tomar,2023,7,Sim,10
Tomar,2023,8,Não,12468
Tomar,2023,8,Sim,12
Tomar,2023,9,Não,13199
Tomar,2023,9,Sim,12
Tomar,2023,10,Não,12879
Tomar,2023,10,Sim,13
Tomar,2023,11,Não,13254
Tomar,2023,11,Sim,17
Tomar,2023,12,Não,13250
Tomar,2023,12,Sim,18
Tomar,2024,1,Não,14809
Tomar,2024,1,Sim,18
Tomar,2024,2,Não,15326
Tomar,2024,2,Sim,18
Tomar,2024,3,Não,17437
Tomar,2024,3,Sim,18
Tomar,2024,4,Não,17481
Tomar,2024,4,Sim,18
Tondela,2022,8,Não,5017
Tondela,2022,8,Sim,4
Tondela,2022,9,Não,5137
Tondela,2022,9,Sim,4
Tondela,2022,10,Não,5189
Tondela,2022,10,Sim,3
Tondela,2022,11,Não,5419
Tondela,2022,11,Sim,4
Tondela,2022,12,Não,5427
Tondela,2022,12,Sim,3
Tondela,2023,1,Não,5485
Tondela,2023,1,Sim,4
Tondela,2023,2,Não,5845
Tondela,2023,2,Sim,4
Tondela,2023,3,Não,7256
Tondela,2023,3,Sim,4
Tondela,2023,4,Não,7447
Tondela,2023,4,Sim,4
Tondela,2023,5,Não,7544
Tondela,2023,5,Sim,4
Tondela,2023,6,Não,8163
Tondela,2023,6,Sim,4
Tondela,2023,7,Não,8447
Tondela,2023,7,Sim,4
Tondela,2023,8,Não,8263
Tondela,2023,8,Sim,4
Tondela,2023,9,Não,8650
Tondela,2023,9,Sim,4
Tondela,2023,10,Não,8754
Tondela,2023,10,Sim,4
Tondela,2023,11,Não,9119
Tondela,2023,11,Sim,1
Tondela,2023,12,Não,9118
Tondela,2023,12,Sim,2
Tondela,2024,1,Não,9719
Tondela,2024,1,Sim,2
Tondela,2024,2,Não,10013
Tondela,2024,2,Sim,2
Tondela,2024,3,Não,10372
Tondela,2024,3,Sim,2
Tondela,2024,4,Não,10376
Tondela,2024,4,Sim,2
Torre de Moncorvo,2022,8,Não,5340
Torre de Moncorvo,2022,8,Sim,1
Torre de Moncorvo,2022,9,Não,5298
Torre de Moncorvo,2022,9,Sim,1
Torre de Moncorvo,2022,10,Não,5304
Torre de Moncorvo,2022,10,Sim,1
Torre de Moncorvo,2022,11,Não,5324
Torre de Moncorvo,2022,11,Sim,1
Torre de Moncorvo,2022,12,Não,5360
Torre de Moncorvo,2022,12,Sim,1
Torre de Moncorvo,2023,1,Não,5309
Torre de Moncorvo,2023,1,Sim,1
Torre de Moncorvo,2023,2,Não,5426
Torre de Moncorvo,2023,2,Sim,1
Torre de Moncorvo,2023,3,Não,5334
Torre de Moncorvo,2023,3,Sim,1
Torre de Moncorvo,2023,4,Não,5553
Torre de Moncorvo,2023,4,Sim,1
Torre de Moncorvo,2023,5,Não,5380
Torre de Moncorvo,2023,5,Sim,1
Torre de Moncorvo,2023,6,Não,5521
Torre de Moncorvo,2023,6,Sim,1
Torre de Moncorvo,2023,7,Não,5545
Torre de Moncorvo,2023,7,Sim,1
Torre de Moncorvo,2023,8,Não,5640
Torre de Moncorvo,2023,8,Sim,1
Torre de Moncorvo,2023,9,Não,5534
Torre de Moncorvo,2023,9,Sim,1
Torre de Moncorvo,2023,10,Não,5638
Torre de Moncorvo,2023,10,Sim,1
Torre de Moncorvo,2023,11,Não,5606
Torre de Moncorvo,2023,11,Sim,1
Torre de Moncorvo,2023,12,Não,5686
Torre de Moncorvo,2023,12,Sim,1
Torre de Moncorvo,2024,1,Não,5309
Torre de Moncorvo,2024,1,Sim,1
Torre de Moncorvo,2024,2,Não,5584
Torre de Moncorvo,2024,2,Sim,1
Torre de Moncorvo,2024,3,Não,5144
Torre de Moncorvo,2024,3,Sim,1
Torre de Moncorvo,2024,4,Não,5181
Torre de Moncorvo,2024,4,Sim,1
Torres Novas,2022,8,Não,4530
Torres Novas,2022,8,Sim,1
Torres Novas,2022,9,Não,4617
Torres Novas,2022,9,Sim,1
Torres Novas,2022,10,Não,4818
Torres Novas,2022,10,Sim,1
Torres Novas,2022,11,Não,4977
Torres Novas,2022,11,Sim,1
Torres Novas,2022,12,Não,5010
Torres Novas,2022,12,Sim,1
Torres Novas,2023,1,Não,5269
Torres Novas,2023,1,Sim,1
Torres Novas,2023,2,Não,5538
Torres Novas,2023,2,Sim,1
Torres Novas,2023,3,Não,6112
Torres Novas,2023,3,Sim,1
Torres Novas,2023,4,Não,6324
Torres Novas,2023,4,Sim,1
Torres Novas,2023,5,Não,6481
Torres Novas,2023,5,Sim,1
Torres Novas,2023,6,Não,7107
Torres Novas,2023,6,Sim,1
Torres Novas,2023,7,Não,8314
Torres Novas,2023,7,Sim,1
Torres Novas,2023,8,Não,8599
Torres Novas,2023,8,Sim,1
Torres Novas,2023,9,Não,9461
Torres Novas,2023,9,Sim,1
Torres Novas,2023,10,Não,10708
Torres Novas,2023,10,Sim,1
Torres Novas,2023,11,Não,11711
Torres Novas,2023,11,Sim,1
Torres Novas,2023,12,Não,12353
Torres Novas,2023,12,Sim,1
Torres Novas,2024,1,Não,13244
Torres Novas,2024,1,Sim,2
Torres Novas,2024,2,Não,14068
Torres Novas,2024,2,Sim,2
Torres Novas,2024,3,Não,15273
Torres Novas,2024,3,Sim,2
Torres Novas,2024,4,Não,15240
Torres Novas,2024,4,Sim,2
Torres Vedras,2022,8,Não,24495
Torres Vedras,2022,8,Sim,8
Torres Vedras,2022,9,Não,24588
Torres Vedras,2022,9,Sim,8
Torres Vedras,2022,10,Não,25202
Torres Vedras,2022,10,Sim,8
Torres Vedras,2022,11,Não,25510
Torres Vedras,2022,11,Sim,7
Torres Vedras,2022,12,Não,25595
Torres Vedras,2022,12,Sim,9
Torres Vedras,2023,1,Não,26240
Torres Vedras,2023,1,Sim,9
Torres Vedras,2023,2,Não,26872
Torres Vedras,2023,2,Sim,8
Torres Vedras,2023,3,Não,27190
Torres Vedras,2023,3,Sim,10
Torres Vedras,2023,4,Não,28184
Torres Vedras,2023,4,Sim,10
Torres Vedras,2023,5,Não,28172
Torres Vedras,2023,5,Sim,9
Torres Vedras,2023,6,Não,28919
Torres Vedras,2023,6,Sim,12
Torres Vedras,2023,7,Não,29497
Torres Vedras,2023,7,Sim,13
Torres Vedras,2023,8,Não,29720
Torres Vedras,2023,8,Sim,14
Torres Vedras,2023,9,Não,31151
Torres Vedras,2023,9,Sim,14
Torres Vedras,2023,10,Não,31836
Torres Vedras,2023,10,Sim,18
Torres Vedras,2023,11,Não,32750
Torres Vedras,2023,11,Sim,18
Torres Vedras,2023,12,Não,33229
Torres Vedras,2023,12,Sim,18
Torres Vedras,2024,1,Não,34627
Torres Vedras,2024,1,Sim,20
Torres Vedras,2024,2,Não,34784
Torres Vedras,2024,2,Sim,20
Torres Vedras,2024,3,Não,36046
Torres Vedras,2024,3,Sim,21
Torres Vedras,2024,4,Não,36203
Torres Vedras,2024,4,Sim,21
Trancoso,2022,8,Não,3068
Trancoso,2022,8,Sim,1
Trancoso,2022,9,Não,3056
Trancoso,2022,9,Sim,1
Trancoso,2022,10,Não,3161
Trancoso,2022,10,Sim,1
Trancoso,2022,11,Não,3314
Trancoso,2022,11,Sim,1
Trancoso,2022,12,Não,3400
Trancoso,2022,12,Sim,1
Trancoso,2023,1,Não,3344
Trancoso,2023,1,Sim,1
Trancoso,2023,2,Não,3581
Trancoso,2023,2,Sim,1
Trancoso,2023,3,Não,3739
Trancoso,2023,3,Sim,1
Trancoso,2023,4,Não,3839
Trancoso,2023,4,Sim,1
Trancoso,2023,5,Não,4041
Trancoso,2023,5,Sim,1
Trancoso,2023,6,Não,4435
Trancoso,2023,6,Sim,1
Trancoso,2023,7,Não,4757
Trancoso,2023,7,Sim,1
Trancoso,2023,8,Não,4946
Trancoso,2023,8,Sim,1
Trancoso,2023,9,Não,4936
Trancoso,2023,9,Sim,1
Trancoso,2023,10,Não,5281
Trancoso,2023,10,Sim,1
Trancoso,2023,11,Não,5454
Trancoso,2023,11,Sim,1
Trancoso,2023,12,Não,5821
Trancoso,2023,12,Sim,1
Trancoso,2024,1,Não,6269
Trancoso,2024,1,Sim,1
Trancoso,2024,2,Não,6305
Trancoso,2024,2,Sim,1
Trancoso,2024,3,Não,6443
Trancoso,2024,3,Sim,1
Trancoso,2024,4,Não,6446
Trancoso,2024,4,Sim,1
Trofa,2022,8,Não,12191
Trofa,2022,9,Não,11951
Trofa,2022,9,Sim,1
Trofa,2022,10,Não,12391
Trofa,2022,10,Sim,1
Trofa,2022,11,Não,12659
Trofa,2022,11,Sim,1
Trofa,2022,12,Não,12821
Trofa,2022,12,Sim,2
Trofa,2023,1,Não,13342
Trofa,2023,1,Sim,2
Trofa,2023,2,Não,13851
Trofa,2023,2,Sim,2
Trofa,2023,3,Não,13939
Trofa,2023,3,Sim,2
Trofa,2023,4,Não,14124
Trofa,2023,4,Sim,2
Trofa,2023,5,Não,14227
Trofa,2023,5,Sim,2
Trofa,2023,6,Não,14904
Trofa,2023,6,Sim,2
Trofa,2023,7,Não,15520
Trofa,2023,7,Sim,2
Trofa,2023,8,Não,15613
Trofa,2023,8,Sim,2
Trofa,2023,9,Não,15941
Trofa,2023,9,Sim,2
Trofa,2023,10,Não,16156
Trofa,2023,10,Sim,2
Trofa,2023,11,Não,16133
Trofa,2023,11,Sim,3
Trofa,2023,12,Não,16321
Trofa,2023,12,Sim,3
Trofa,2024,1,Não,16105
Trofa,2024,1,Sim,3
Trofa,2024,2,Não,16705
Trofa,2024,2,Sim,3
Trofa,2024,3,Não,16716
Trofa,2024,3,Sim,3
Trofa,2024,4,Não,16717
Trofa,2024,4,Sim,3
Tábua,2022,8,Não,730
Tábua,2022,8,Sim,1
Tábua,2022,9,Não,734
Tábua,2022,9,Sim,2
Tábua,2022,10,Não,790
Tábua,2022,10,Sim,2
Tábua,2022,11,Não,836
Tábua,2022,11,Sim,2
Tábua,2022,12,Não,984
Tábua,2022,12,Sim,2
Tábua,2023,1,Não,1163
Tábua,2023,1,Sim,2
Tábua,2023,2,Não,1236
Tábua,2023,2,Sim,2
Tábua,2023,3,Não,1428
Tábua,2023,3,Sim,2
Tábua,2023,4,Não,1479
Tábua,2023,4,Sim,2
Tábua,2023,5,Não,1520
Tábua,2023,5,Sim,2
Tábua,2023,6,Não,1553
Tábua,2023,6,Sim,3
Tábua,2023,7,Não,1795
Tábua,2023,7,Sim,3
Tábua,2023,8,Não,1835
Tábua,2023,8,Sim,3
Tábua,2023,9,Não,2023
Tábua,2023,9,Sim,3
Tábua,2023,10,Não,2221
Tábua,2023,10,Sim,3
Tábua,2023,11,Não,2625
Tábua,2023,11,Sim,3
Tábua,2023,12,Não,2983
Tábua,2023,12,Sim,3
Tábua,2024,1,Não,3175
Tábua,2024,1,Sim,3
Tábua,2024,2,Não,3940
Tábua,2024,2,Sim,3
Tábua,2024,3,Não,4378
Tábua,2024,3,Sim,5
Tábua,2024,4,Não,4367
Tábua,2024,4,Sim,5
Vagos,2022,8,Não,3333
Vagos,2022,8,Sim,2
Vagos,2022,9,Não,3419
Vagos,2022,9,Sim,2
Vagos,2022,10,Não,3501
Vagos,2022,10,Sim,2
Vagos,2022,11,Não,3647
Vagos,2022,11,Sim,2
Vagos,2022,12,Não,3878
Vagos,2022,12,Sim,2
Vagos,2023,1,Não,4277
Vagos,2023,1,Sim,2
Vagos,2023,2,Não,5195
Vagos,2023,2,Sim,2
Vagos,2023,3,Não,5407
Vagos,2023,3,Sim,2
Vagos,2023,4,Não,5658
Vagos,2023,4,Sim,2
Vagos,2023,5,Não,6515
Vagos,2023,5,Sim,2
Vagos,2023,6,Não,8211
Vagos,2023,6,Sim,2
Vagos,2023,7,Não,8853
Vagos,2023,7,Sim,2
Vagos,2023,8,Não,10110
Vagos,2023,8,Sim,2
Vagos,2023,9,Não,10468
Vagos,2023,9,Sim,2
Vagos,2023,10,Não,10670
Vagos,2023,10,Sim,2
Vagos,2023,11,Não,12104
Vagos,2023,11,Sim,3
Vagos,2023,12,Não,12347
Vagos,2023,12,Sim,3
Vagos,2024,1,Não,12939
Vagos,2024,1,Sim,3
Vagos,2024,2,Não,13239
Vagos,2024,2,Sim,3
Vagos,2024,3,Não,13024
Vagos,2024,3,Sim,3
Vagos,2024,4,Não,13058
Vagos,2024,4,Sim,3
Vale de Cambra,2022,8,Não,4858
Vale de Cambra,2022,8,Sim,1
Vale de Cambra,2022,9,Não,4866
Vale de Cambra,2022,9,Sim,1
Vale de Cambra,2022,10,Não,4838
Vale de Cambra,2022,10,Sim,1
Vale de Cambra,2022,11,Não,5031
Vale de Cambra,2022,11,Sim,1
Vale de Cambra,2022,12,Não,5145
Vale de Cambra,2022,12,Sim,1
Vale de Cambra,2023,1,Não,5223
Vale de Cambra,2023,1,Sim,1
Vale de Cambra,2023,2,Não,5011
Vale de Cambra,2023,2,Sim,1
Vale de Cambra,2023,3,Não,5201
Vale de Cambra,2023,3,Sim,1
Vale de Cambra,2023,4,Não,5440
Vale de Cambra,2023,4,Sim,1
Vale de Cambra,2023,5,Não,5592
Vale de Cambra,2023,5,Sim,1
Vale de Cambra,2023,6,Não,5615
Vale de Cambra,2023,6,Sim,1
Vale de Cambra,2023,7,Não,5851
Vale de Cambra,2023,7,Sim,1
Vale de Cambra,2023,8,Não,5937
Vale de Cambra,2023,8,Sim,1
Vale de Cambra,2023,9,Não,6087
Vale de Cambra,2023,9,Sim,1
Vale de Cambra,2023,10,Não,6609
Vale de Cambra,2023,10,Sim,1
Vale de Cambra,2023,11,Não,7742
Vale de Cambra,2023,11,Sim,1
Vale de Cambra,2023,12,Não,7970
Vale de Cambra,2023,12,Sim,1
Vale de Cambra,2024,1,Não,8426
Vale de Cambra,2024,1,Sim,1
Vale de Cambra,2024,2,Não,8925
Vale de Cambra,2024,2,Sim,1
Vale de Cambra,2024,3,Não,9341
Vale de Cambra,2024,3,Sim,1
Vale de Cambra,2024,4,Não,9439
Vale de Cambra,2024,4,Sim,1
Valença,2022,8,Não,3282
Valença,2022,9,Não,3398
Valença,2022,10,Não,3359
Valença,2022,11,Não,3268
Valença,2022,12,Não,3308
Valença,2023,1,Não,3348
Valença,2023,2,Não,3636
Valença,2023,3,Não,3785
Valença,2023,4,Não,3813
Valença,2023,5,Não,3861
Valença,2023,6,Não,4014
Valença,2023,7,Não,4483
Valença,2023,8,Não,4863
Valença,2023,9,Não,5125
Valença,2023,10,Não,5126
Valença,2023,11,Não,5023
Valença,2023,12,Não,5329
Valença,2024,1,Não,5652
Valença,2024,2,Não,5824
Valença,2024,3,Não,6068
Valença,2024,4,Não,6083
Valongo,2022,8,Não,23476
Valongo,2022,8,Sim,1
Valongo,2022,9,Não,23586
Valongo,2022,9,Sim,1
Valongo,2022,10,Não,25158
Valongo,2022,10,Sim,1
Valongo,2022,11,Não,26702
Valongo,2022,11,Sim,1
Valongo,2022,12,Não,27616
Valongo,2022,12,Sim,3
Valongo,2023,1,Não,28075
Valongo,2023,1,Sim,4
Valongo,2023,2,Não,29436
Valongo,2023,2,Sim,5
Valongo,2023,3,Não,30585
Valongo,2023,3,Sim,5
Valongo,2023,4,Não,31412
Valongo,2023,4,Sim,5
Valongo,2023,5,Não,32166
Valongo,2023,5,Sim,5
Valongo,2023,6,Não,34653
Valongo,2023,6,Sim,5
Valongo,2023,7,Não,35733
Valongo,2023,7,Sim,5
Valongo,2023,8,Não,36487
Valongo,2023,8,Sim,5
Valongo,2023,9,Não,36424
Valongo,2023,9,Sim,6
Valongo,2023,10,Não,37874
Valongo,2023,10,Sim,6
Valongo,2023,11,Não,38223
Valongo,2023,11,Sim,6
Valongo,2023,12,Não,39305
Valongo,2023,12,Sim,6
Valongo,2024,1,Não,40116
Valongo,2024,1,Sim,7
Valongo,2024,2,Não,40478
Valongo,2024,2,Sim,9
Valongo,2024,3,Não,41658
Valongo,2024,3,Sim,13
Valongo,2024,4,Não,41752
Valongo,2024,4,Sim,13
Valpaços,2022,8,Não,5306
Valpaços,2022,8,Sim,2
Valpaços,2022,9,Não,5176
Valpaços,2022,9,Sim,2
Valpaços,2022,10,Não,5461
Valpaços,2022,10,Sim,2
Valpaços,2022,11,Não,5717
Valpaços,2022,11,Sim,2
Valpaços,2022,12,Não,5782
Valpaços,2022,12,Sim,2
Valpaços,2023,1,Não,5882
Valpaços,2023,1,Sim,2
Valpaços,2023,2,Não,5955
Valpaços,2023,2,Sim,2
Valpaços,2023,3,Não,6164
Valpaços,2023,3,Sim,2
Valpaços,2023,4,Não,6341
Valpaços,2023,4,Sim,2
Valpaços,2023,5,Não,6213
Valpaços,2023,5,Sim,2
Valpaços,2023,6,Não,6942
Valpaços,2023,6,Sim,2
Valpaços,2023,7,Não,7244
Valpaços,2023,7,Sim,2
Valpaços,2023,8,Não,7381
Valpaços,2023,8,Sim,2
Valpaços,2023,9,Não,7614
Valpaços,2023,9,Sim,2
Valpaços,2023,10,Não,7642
Valpaços,2023,10,Sim,2
Valpaços,2023,11,Não,8311
Valpaços,2023,11,Sim,2
Valpaços,2023,12,Não,8934
Valpaços,2023,12,Sim,2
Valpaços,2024,1,Não,9905
Valpaços,2024,1,Sim,2
Valpaços,2024,2,Não,10521
Valpaços,2024,2,Sim,2
Valpaços,2024,3,Não,11233
Valpaços,2024,3,Sim,2
Valpaços,2024,4,Não,11231
Valpaços,2024,4,Sim,2
Vendas Novas,2022,8,Não,5570
Vendas Novas,2022,8,Sim,1
Vendas Novas,2022,9,Não,5207
Vendas Novas,2022,9,Sim,1
Vendas Novas,2022,10,Não,5331
Vendas Novas,2022,10,Sim,1
Vendas Novas,2022,11,Não,5592
Vendas Novas,2022,11,Sim,1
Vendas Novas,2022,12,Não,5482
Vendas Novas,2022,12,Sim,1
Vendas Novas,2023,1,Não,5276
Vendas Novas,2023,1,Sim,1
Vendas Novas,2023,2,Não,5389
Vendas Novas,2023,2,Sim,1
Vendas Novas,2023,3,Não,5154
Vendas Novas,2023,3,Sim,1
Vendas Novas,2023,4,Não,5599
Vendas Novas,2023,4,Sim,1
Vendas Novas,2023,5,Não,5647
Vendas Novas,2023,5,Sim,1
Vendas Novas,2023,6,Não,5757
Vendas Novas,2023,6,Sim,1
Vendas Novas,2023,7,Não,5710
Vendas Novas,2023,7,Sim,1
Vendas Novas,2023,8,Não,5757
Vendas Novas,2023,8,Sim,2
Vendas Novas,2023,9,Não,5678
Vendas Novas,2023,9,Sim,2
Vendas Novas,2023,10,Não,5637
Vendas Novas,2023,10,Sim,2
Vendas Novas,2023,11,Não,5676
Vendas Novas,2023,11,Sim,2
Vendas Novas,2023,12,Não,5492
Vendas Novas,2023,12,Sim,2
Vendas Novas,2024,1,Não,5796
Vendas Novas,2024,1,Sim,2
Vendas Novas,2024,2,Não,5782
Vendas Novas,2024,2,Sim,2
Vendas Novas,2024,3,Não,5876
Vendas Novas,2024,3,Sim,2
Vendas Novas,2024,4,Não,5851
Vendas Novas,2024,4,Sim,2
Viana do Alentejo,2022,8,Não,2779
Viana do Alentejo,2022,8,Sim,1
Viana do Alentejo,2022,9,Não,2790
Viana do Alentejo,2022,9,Sim,1
Viana do Alentejo,2022,10,Não,2785
Viana do Alentejo,2022,10,Sim,1
Viana do Alentejo,2022,11,Não,2756
Viana do Alentejo,2022,11,Sim,1
Viana do Alentejo,2022,12,Não,2751
Viana do Alentejo,2022,12,Sim,1
Viana do Alentejo,2023,1,Não,2879
Viana do Alentejo,2023,1,Sim,1
Viana do Alentejo,2023,2,Não,2873
Viana do Alentejo,2023,2,Sim,1
Viana do Alentejo,2023,3,Não,3023
Viana do Alentejo,2023,3,Sim,1
Viana do Alentejo,2023,4,Não,3080
Viana do Alentejo,2023,4,Sim,1
Viana do Alentejo,2023,5,Não,2962
Viana do Alentejo,2023,5,Sim,1
Viana do Alentejo,2023,6,Não,3033
Viana do Alentejo,2023,6,Sim,1
Viana do Alentejo,2023,7,Não,3186
Viana do Alentejo,2023,7,Sim,1
Viana do Alentejo,2023,8,Não,3222
Viana do Alentejo,2023,8,Sim,1
Viana do Alentejo,2023,9,Não,3012
Viana do Alentejo,2023,9,Sim,1
Viana do Alentejo,2023,10,Não,2911
Viana do Alentejo,2023,10,Sim,1
Viana do Alentejo,2023,11,Não,3035
Viana do Alentejo,2023,12,Não,3248
Viana do Alentejo,2023,12,Sim,1
Viana do Alentejo,2024,1,Não,3458
Viana do Alentejo,2024,1,Sim,1
Viana do Alentejo,2024,2,Não,3458
Viana do Alentejo,2024,2,Sim,1
Viana do Alentejo,2024,3,Não,3466
Viana do Alentejo,2024,3,Sim,4
Viana do Alentejo,2024,4,Não,3452
Viana do Alentejo,2024,4,Sim,4
Viana do Castelo,2022,8,Não,19249
Viana do Castelo,2022,8,Sim,11
Viana do Castelo,2022,9,Não,19137
Viana do Castelo,2022,9,Sim,12
Viana do Castelo,2022,10,Não,19062
Viana do Castelo,2022,10,Sim,12
Viana do Castelo,2022,11,Não,18907
Viana do Castelo,2022,11,Sim,12
Viana do Castelo,2022,12,Não,19801
Viana do Castelo,2022,12,Sim,11
Viana do Castelo,2023,1,Não,20662
Viana do Castelo,2023,1,Sim,11
Viana do Castelo,2023,2,Não,21755
Viana do Castelo,2023,2,Sim,12
Viana do Castelo,2023,3,Não,21737
Viana do Castelo,2023,3,Sim,13
Viana do Castelo,2023,4,Não,22680
Viana do Castelo,2023,4,Sim,12
Viana do Castelo,2023,5,Não,23906
Viana do Castelo,2023,5,Sim,12
Viana do Castelo,2023,6,Não,26497
Viana do Castelo,2023,6,Sim,15
Viana do Castelo,2023,7,Não,27221
Viana do Castelo,2023,7,Sim,15
Viana do Castelo,2023,8,Não,30460
Viana do Castelo,2023,8,Sim,14
Viana do Castelo,2023,9,Não,32250
Viana do Castelo,2023,9,Sim,14
Viana do Castelo,2023,10,Não,33375
Viana do Castelo,2023,10,Sim,14
Viana do Castelo,2023,11,Não,34516
Viana do Castelo,2023,11,Sim,15
Viana do Castelo,2023,12,Não,36668
Viana do Castelo,2023,12,Sim,14
Viana do Castelo,2024,1,Não,39070
Viana do Castelo,2024,1,Sim,17
Viana do Castelo,2024,2,Não,40779
Viana do Castelo,2024,2,Sim,17
Viana do Castelo,2024,3,Não,42546
Viana do Castelo,2024,3,Sim,19
Viana do Castelo,2024,4,Não,42475
Viana do Castelo,2024,4,Sim,19
Vidigueira,2022,8,Não,3056
Vidigueira,2022,8,Sim,1
Vidigueira,2022,9,Não,2948
Vidigueira,2022,9,Sim,1
Vidigueira,2022,10,Não,3008
Vidigueira,2022,10,Sim,1
Vidigueira,2022,11,Não,3022
Vidigueira,2022,11,Sim,1
Vidigueira,2022,12,Não,3093
Vidigueira,2022,12,Sim,1
Vidigueira,2023,1,Não,3127
Vidigueira,2023,1,Sim,1
Vidigueira,2023,2,Não,3126
Vidigueira,2023,2,Sim,1
Vidigueira,2023,3,Não,3190
Vidigueira,2023,3,Sim,1
Vidigueira,2023,4,Não,3206
Vidigueira,2023,4,Sim,1
Vidigueira,2023,5,Não,3160
Vidigueira,2023,5,Sim,1
Vidigueira,2023,6,Não,3230
Vidigueira,2023,6,Sim,1
Vidigueira,2023,7,Não,3185
Vidigueira,2023,7,Sim,1
Vidigueira,2023,8,Não,3341
Vidigueira,2023,8,Sim,1
Vidigueira,2023,9,Não,3304
Vidigueira,2023,9,Sim,1
Vidigueira,2023,10,Não,3371
Vidigueira,2023,10,Sim,1
Vidigueira,2023,11,Não,3389
Vidigueira,2023,11,Sim,1
Vidigueira,2023,12,Não,3473
Vidigueira,2023,12,Sim,1
Vidigueira,2024,1,Não,3545
Vidigueira,2024,1,Sim,1
Vidigueira,2024,2,Não,3631
Vidigueira,2024,2,Sim,1
Vidigueira,2024,3,Não,3295
Vidigueira,2024,3,Sim,1
Vidigueira,2024,4,Não,3295
Vidigueira,2024,4,Sim,1
Vieira do Minho,2022,8,Não,1439
Vieira do Minho,2022,8,Sim,1
Vieira do Minho,2022,9,Não,1514
Vieira do Minho,2022,9,Sim,1
Vieira do Minho,2022,10,Não,1692
