energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
1094356,4366,85,730,29,4012,2,37
940918,4366,85,729,28,4374,2,37
915034,4361,86,733,30,5376,2,37
947371,4362,86,735,27,5570,2,37
1087621,4365,86,736,34,5780,2,37
1129026,4363,86,735,27,5918,2,37
979964,4367,86,734,26,5994,2,37
971760,4368,86,739,27,6266,2,37
847309,4368,86,739,27,6216,2,37
849954,4368,86,739,27,6562,2,37
872196,4375,86,742,35,6890,4,37
1035331,4384,86,746,35,6976,4,37
1107088,4390,86,747,27,7060,4,37
920042,4385,86,750,28,6956,4,37
932894,4392,86,749,27,7412,4,37
997349,4389,86,752,27,7986,4,37
1221028,4385,86,754,31,8248,4,37
1202755,4389,86,759,26,8274,4,37
400356,4399,86,759,26,8392,4,37
727737,1809,22,373,11,3038,2,7
574048,1804,22,374,11,3022,2,7
551971,1799,22,374,11,3034,2,7
600867,1801,22,374,10,3064,2,7
711737,1802,22,374,9,3052,2,7
759238,1804,22,373,11,3066,2,7
680754,1805,22,373,11,3064,2,7
683220,1805,22,372,11,3202,2,7
621439,1805,22,372,11,3188,2,7
575249,1805,22,372,11,3184,2,7
635945,1806,22,371,12,3088,2,7
789106,1811,22,369,10,3124,2,7
759014,1819,22,370,13,3152,2,7
627047,1818,22,370,10,3250,2,7
615763,1819,22,369,10,3066,2,7
670882,1818,22,371,10,2924,2,7
828494,1817,22,370,9,2952,2,7
795395,1819,22,369,8,3042,2,7
246492,1819,22,368,8,3136,2,7
1474466,8940,177,1251,47,1148,2,11
1446060,8948,177,1250,47,1152,2,11
1542576,8953,177,1251,44,1228,2,11
1593211,8947,180,1254,44,1278,2,11
1698625,8937,181,1254,49,1312,2,11
1733204,8936,180,1256,42,1340,2,11
1529206,8935,180,1257,43,1382,2,11
1627543,8931,180,1258,44,1402,2,11
1459581,8931,180,1258,44,1486,2,11
1423909,8931,180,1258,44,1792,2,11
1370821,8951,180,1265,44,1928,2,11
1454266,8961,180,1267,47,2032,2,11
1534085,8953,180,1270,45,2290,2,11
1431651,8956,180,1272,46,2540,2,11
1558338,8953,180,1271,45,2840,2,11
1669497,8944,180,1275,43,2644,2,11
1869902,8936,180,1275,50,3058,2,11
1916098,8938,180,1285,43,2912,2,11
672694,8924,181,1282,42,3500,2,11
3787164,8286,132,2190,52,16006,2,13
3328002,8284,132,2191,51,16144,2,13
3279529,8301,132,2198,52,16026,2,13
3483393,8310,132,2203,52,16254,2,13
4021227,8305,132,2206,50,16414,2,13
4482530,8319,132,2208,46,16620,2,13
4065751,8329,132,2203,46,16900,4,13
3816787,8338,132,2205,47,16192,4,13
3361383,8338,132,2205,47,16698,4,13
3426068,8338,132,2205,47,16364,2,13
3519802,8357,131,2210,50,16892,4,13
3870036,8356,131,2212,53,17434,4,13
3912043,8361,132,2212,51,17218,4,13
3371539,8360,132,2212,49,17514,2,13
3470964,8364,132,2220,51,17546,2,13
3717906,8363,132,2229,55,17112,4,13
4555915,8365,132,2226,56,17142,4,13
4467103,8367,132,2227,50,17582,4,13
1416724,8360,132,2219,51,17778,6,13
4169842,10666,183,3307,72,6756,4,108
4082244,10674,183,3272,66,6622,4,108
3969013,10683,183,3258,68,7288,4,108
3934510,10679,183,3242,72,7658,4,108
4334022,10688,183,3234,66,7750,4,108
4459240,10696,183,3227,63,8162,2,108
3862261,10704,183,3222,57,9104,4,108
3931421,10725,183,3217,57,9288,2,108
3524788,10725,183,3217,57,9308,4,108
3606827,10725,183,3217,57,9182,4,108
3561897,10759,183,3334,53,9426,4,108
3788064,10774,183,3335,52,9150,4,108
3848160,10779,183,3321,58,9868,4,108
3651566,10781,183,3280,49,11036,4,108
3886131,10782,183,3263,49,11774,4,108
4106082,10787,184,3243,52,13748,4,108
4725007,10802,184,3245,55,14166,4,108
4642890,10806,184,3239,50,14118,4,108
1632874,10804,184,3234,50,14558,4,108
10074053,24055,280,7658,212,51770,2,164
9296288,24110,280,7668,212,51776,2,164
9296153,24155,280,7666,211,52008,2,164
9416085,24198,280,7678,219,52930,2,164
10593561,24228,280,7679,216,54348,4,164
11757017,24250,280,7681,205,54388,4,164
10626558,24277,280,7699,205,55688,4,164
10136681,24305,280,7698,207,56446,4,164
9040062,24304,280,7698,207,56156,4,164
9483693,24304,280,7698,207,55980,4,164
9837856,24457,280,7736,285,57294,6,164
10541319,24486,280,7745,211,57336,6,164
10568994,24505,280,7744,217,57860,14,164
9677505,24523,280,7769,208,58420,14,164
9855210,24535,280,7773,206,58760,16,164
9960935,24535,281,7768,217,60364,16,164
12018544,24530,281,7776,208,60808,16,164
11996609,24574,281,7784,199,60802,18,164
3917156,24573,281,7774,200,61714,20,164
3544354,12292,184,2282,98,10968,2,85
3186798,12299,184,2278,99,10786,2,85
3243907,12303,184,2280,92,11272,2,85
3444537,12311,184,2277,94,11582,2,85
3927534,12316,184,2274,110,12022,2,85
4192420,12323,184,2274,101,12488,2,85
3686250,12334,184,2271,104,13230,2,85
3616311,12343,184,2270,106,14078,2,85
3061991,12343,184,2270,106,14292,2,85
3020197,12343,184,2270,106,14224,2,85
3033834,12379,184,2307,103,17234,2,85
3411038,12384,184,2323,106,19200,2,85
3653657,12400,185,2329,101,20092,2,85
3195920,12403,187,2331,96,22082,2,85
3337028,12404,187,2324,96,21770,2,85
3705052,12416,187,2322,104,22170,2,85
4608684,12418,187,2320,100,23570,2,85
4467929,12425,187,2317,93,24136,2,85
1446128,12418,187,2318,94,24770,2,85
1038903,2970,35,584,11,2304,2,9
891021,2972,35,581,9,2402,2,9
875254,2969,35,580,9,2626,2,9
893415,2966,35,579,9,2772,2,9
985669,2964,35,582,9,2818,2,9
1074298,2963,35,581,8,2942,2,9
957199,2966,35,579,9,3174,2,9
935616,2965,35,578,8,3570,2,9
867550,2965,35,578,8,3902,2,9
895483,2965,35,578,8,3892,2,9
952730,2968,35,584,8,4288,2,9
1104512,2978,35,585,8,4500,2,9
1104581,2982,35,586,10,4530,2,9
912664,2985,35,586,9,4628,2,9
907715,2987,35,586,7,4040,2,9
929980,2982,35,586,6,4102,2,9
1099647,2982,35,587,6,4484,2,9
1081508,2979,35,588,6,4658,2,9
376891,2976,35,587,7,4710,2,9
1486249,5445,123,1024,30,7090,2,36
1390343,5453,123,1025,30,7040,2,36
1425032,5455,123,1026,29,7302,2,36
1471571,5456,123,1026,28,7388,2,36
1614896,5457,123,1028,28,7428,2,36
1669076,5457,123,1029,25,7470,2,36
1472447,5462,123,1027,26,7634,2,36
1468815,5462,123,1029,25,7852,2,36
1280332,5462,123,1029,25,7758,2,36
1285126,5462,123,1029,25,7862,2,36
1265709,5482,123,1029,22,8516,2,36
1383763,5492,123,1032,24,8874,2,36
1480987,5491,123,1035,25,8980,2,36
1352197,5501,123,1037,23,9372,2,36
1415788,5506,124,1041,22,9982,2,36
1502319,5507,124,1045,22,10588,2,36
1749753,5504,124,1045,22,10630,2,36
1728543,5503,124,1053,22,11168,2,36
552475,5505,124,1054,21,11436,2,36
3103434,8166,78,1991,25,9252,2,14
2542120,8173,78,1992,25,9912,2,14
2377118,8178,78,2000,21,9858,2,14
2438051,8184,79,2000,23,9758,2,14
2799175,8186,79,2000,24,10112,2,14
3106247,8192,79,2002,20,10726,2,14
2804436,8193,79,2004,20,11100,2,14
2623274,8203,79,2004,20,11638,2,14
2343640,8203,79,2004,20,13946,2,14
2453477,8203,79,2004,20,13012,2,14
2721348,8220,79,2019,28,13672,2,14
3258496,8228,79,2024,24,13556,2,14
3199192,8227,79,2025,20,14012,2,14
2601375,8227,79,2030,22,14218,2,14
2518864,8222,79,2025,20,15814,2,14
2622789,8216,80,2026,21,16332,2,14
3307379,8209,80,2028,24,16238,2,14
3152958,8196,80,2031,20,15134,2,14
1064244,8189,80,2031,21,15526,2,14
605258,1554,15,362,8,1540,2,9
503181,1554,15,364,8,1522,2,9
479903,1553,15,366,8,1902,2,9
496536,1555,15,367,12,1944,2,9
573842,1556,15,366,11,1638,2,9
646941,1555,15,366,11,1740,2,9
579256,1556,15,366,7,2104,2,9
544563,1552,16,366,7,2124,2,9
487714,1552,16,366,7,2156,2,9
499944,1552,16,366,7,2168,2,9
555696,1552,16,369,7,2168,2,9
639499,1556,16,371,7,2176,2,9
652382,1557,16,372,11,2186,2,9
535205,1556,16,370,7,2292,2,9
500133,1561,16,370,7,2692,2,9
534623,1561,16,369,12,2582,2,9
650585,1563,16,368,12,2640,2,9
641495,1566,16,369,11,3376,2,9
224724,1568,16,369,7,3446,2,9
1862263,7252,67,1159,68,6236,2,146
1792388,7246,67,1156,50,6236,2,146
1856145,7248,68,1143,50,6476,2,146
1881969,7252,68,1140,57,6684,2,146
2116262,7260,68,1141,57,6990,2,146
2162390,7263,68,1142,53,7476,2,146
1880110,7264,68,1141,53,10116,2,146
1886767,7265,68,1139,52,11388,2,146
1651130,7265,68,1139,52,12458,2,146
1676943,7265,68,1139,52,12858,2,146
1697330,7272,68,1159,51,14370,2,146
1904014,7286,68,1161,47,14814,2,146
1987201,7289,68,1161,50,14596,2,146
1791571,7291,68,1160,49,15160,2,146
1821936,7291,68,1159,50,15330,2,146
1929105,7300,68,1159,55,15516,2,146
2301309,7300,68,1161,54,15572,2,146
2261322,7296,68,1158,48,15280,2,146
741782,7300,68,1158,48,15796,2,146
801758,3619,61,723,22,3984,2,28
704256,3617,61,726,21,3916,2,28
901482,3619,61,727,19,4262,2,28
979396,3614,61,732,19,4458,2,28
1083419,3615,61,734,19,4500,4,28
1149248,3617,61,746,18,4634,4,28
998672,3620,61,750,18,4802,4,28
983488,3622,61,752,17,4884,4,28
836404,3625,61,752,17,5050,4,28
810595,3625,61,752,17,5292,4,28
795178,3625,61,752,21,5768,4,28
888677,3628,61,754,21,6022,4,28
940506,3630,61,753,21,6086,4,28
813233,3630,61,752,19,6144,4,28
857116,3630,61,756,19,5922,4,28
959156,3634,61,758,18,6524,4,28
1165244,3629,61,757,17,7240,2,28
1137935,3632,61,757,16,8024,4,28
376172,3632,61,755,15,8076,4,28
1486810,6623,120,1184,33,3454,2,5
1258959,6630,120,1185,33,3552,2,5
1203369,6635,120,1184,32,4330,2,5
1179008,6629,120,1183,32,4604,2,5
1323373,6627,120,1183,32,4838,2,5
1405990,6626,120,1185,33,5102,2,5
1267713,6631,120,1186,34,5324,2,5
1251660,6633,120,1187,35,7234,2,5
1138803,6633,120,1187,35,8390,2,5
1205080,6633,120,1187,35,9348,2,5
1291176,6642,120,1186,35,9548,2,5
1515299,6650,120,1186,36,9780,2,5
1583154,6654,120,1186,35,10306,2,5
1277509,6659,121,1188,34,10666,2,5
1241925,6654,121,1190,34,11812,2,5
1228622,6651,121,1190,34,11944,2,5
1464451,6651,121,1189,34,12814,0,5
1458123,6646,121,1188,34,13744,0,5
465623,6652,121,1186,33,14086,0,5
914598,4024,115,891,14,3546,2,16
795079,4015,115,892,12,3624,2,16
832887,4014,116,894,12,3852,2,16
859287,4013,116,896,11,3962,2,16
997136,4014,116,895,13,4010,2,16
1007633,4014,117,897,11,4294,2,16
883387,4011,117,897,11,5042,2,16
867631,4011,118,899,10,5268,2,16
755549,4011,118,899,10,5486,2,16
726269,4011,118,899,10,5726,2,16
720170,4011,118,899,14,6242,2,16
813201,4012,118,901,10,6854,2,16
912649,4011,118,901,11,6848,2,16
799056,4017,118,901,10,7336,2,16
838650,4016,118,902,10,7778,2,16
913090,4012,118,901,10,8068,2,16
1126769,4014,118,900,10,8224,2,16
1056612,4019,118,899,10,8614,2,16
336056,4020,118,900,9,8658,2,16
3768703,12413,101,2533,99,20818,10,183
3337837,12410,101,2543,89,21034,10,183
3248947,12409,101,2546,89,20984,10,183
3300903,12403,101,2548,95,21012,10,183
3704990,12420,101,2553,93,21326,10,183
3992732,12423,101,2553,88,21450,8,183
3572722,12424,101,2555,91,22866,10,183
3469297,12433,101,2554,92,23154,8,183
3054875,12433,101,2554,92,23798,10,183
3137318,12433,101,2554,92,23184,8,183
3172568,12508,101,2578,93,24886,16,183
3607292,12525,101,2574,91,24908,16,183
3796921,12536,101,2576,111,24928,16,183
3377176,12545,101,2577,86,25124,18,183
3372234,12546,101,2573,89,25610,20,183
3449136,12541,101,2576,91,25390,20,183
4104566,12547,101,2577,96,24746,20,183
4010633,12537,101,2582,90,25870,20,183
1314429,12542,101,2579,88,25862,20,183
1939919,7222,113,2032,74,8686,0,105
1810828,7215,113,2036,72,8776,0,105
1921307,7220,113,2040,73,9210,0,105
2111331,7221,113,2040,72,9496,0,105
2383839,7221,113,2039,78,9418,0,105
2494602,7229,113,2036,72,10078,0,105
2190506,7239,113,2038,71,10278,2,105
2133785,7243,113,2038,70,10542,2,105
1783791,7243,113,2038,70,10622,2,105
1757090,7243,113,2038,70,10592,2,105
1738880,7251,113,2043,69,10840,2,105
1864746,7249,113,2045,69,11412,2,105
1964293,7253,113,2046,69,11322,4,105
1841290,7259,113,2048,69,11740,6,105
2008924,7257,113,2052,69,11506,6,105
2210309,7265,113,2050,66,11330,6,105
2630481,7259,113,2052,70,11724,4,105
2567476,7266,113,2060,65,12224,4,105
870788,7263,114,2058,64,12632,6,105
1286213,5454,54,1311,6,7520,2,10
1095746,5447,54,1307,7,7336,2,10
1108491,5451,54,1306,7,7606,2,10
1222195,5455,55,1308,7,7750,2,10
1403694,5452,55,1311,8,7774,2,10
1484148,5455,55,1311,7,7522,2,10
1316594,5464,55,1310,7,7236,2,10
1261039,5465,54,1320,8,7678,2,10
1078768,5465,54,1320,8,7344,2,10
1059640,5465,54,1320,8,7700,2,10
1094131,5465,54,1325,9,8096,2,10
1241938,5474,54,1326,10,7706,2,10
1324349,5476,54,1328,9,7552,2,10
1110592,5473,54,1333,8,8190,2,10
1162876,5473,54,1336,9,8336,2,10
1284634,5469,54,1335,10,8284,2,10
1555729,5461,54,1329,10,8638,2,10
1515967,5465,54,1332,9,8930,2,10
485465,5467,54,1333,9,9026,2,10
5803819,15884,387,3762,103,8104,6,18
6215232,15884,387,3763,100,8206,6,18
5725572,15892,387,3763,91,8188,6,18
5370129,15893,387,3766,91,8994,6,18
5794136,15886,387,3767,124,9596,6,18
6243224,15895,387,3770,94,11782,6,18
5702817,15897,387,3779,96,12206,8,18
5750856,15905,387,3783,91,12126,8,18
5308444,15904,387,3783,91,12684,8,18
5382240,15904,387,3783,91,12894,8,18
5351754,15908,387,3789,97,13228,8,18
5700120,15921,387,3800,99,14046,8,18
5826606,15922,387,3801,103,14554,8,18
5329853,15922,387,3800,93,15284,8,18
5402834,15938,387,3809,87,16642,8,18
5487708,15943,387,3810,95,18528,8,18
6341348,15932,387,3808,115,19800,8,18
6281795,15938,387,3809,81,20338,6,18
2101993,15946,388,3800,79,21040,6,18
17752539,67143,327,13408,241,75286,14,5642
17500877,67156,327,13431,234,73290,14,5642
18379214,67228,327,13467,235,74816,14,5642
19044739,67292,327,13486,239,79578,14,5642
21589573,67358,327,13493,234,80624,14,5642
23452615,67385,327,13506,234,84778,12,5642
21059195,67439,327,13518,231,88834,20,5642
20372203,67501,328,13506,231,92646,24,5642
17675197,67501,328,13505,231,95332,24,5642
18111397,67501,328,13505,231,92606,24,5642
18070493,67704,328,13558,238,103118,30,5642
18642129,67730,328,13563,233,105666,30,5642
18723979,67807,328,13573,231,108022,34,5642
18370825,67847,328,13598,228,113032,36,5642
19687058,67950,328,13623,225,116848,50,5642
20380109,67989,328,13644,224,120330,56,5642
24368779,68014,328,13640,224,125906,60,5642
24646089,68054,330,13641,220,123816,62,5642
7660027,68051,330,13646,217,125768,66,5642
27619283,84177,448,17277,426,91274,70,3755
27366189,84154,448,17304,408,90488,68,3755
28756056,84243,448,17306,417,92812,68,3755
29787096,84311,448,17321,448,92972,72,3755
33360458,84349,451,17332,443,95046,80,3755
36712022,84373,451,17341,404,93372,74,3755
33034887,84429,451,17337,406,98246,90,3755
31965663,84431,451,17346,404,101690,96,3755
27341156,84432,451,17345,404,105204,98,3755
27943244,84432,451,17345,404,102796,96,3755
27603864,84484,451,17408,417,111146,110,3755
28363834,84562,451,17437,418,114674,110,3755
28153649,84602,451,17448,417,116630,124,3755
27771554,84621,451,17473,409,121622,132,3755
29707658,84643,451,17483,436,123510,142,3755
30912330,84691,451,17497,444,127016,154,3755
36806880,84697,451,17501,441,132004,168,3755
37310557,84723,451,17502,398,126978,176,3755
