ano,mes,energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao
2023,4,20094021,0,240,0
2023,5,22183155,0,240,0
2023,6,22011526,0,241,0
2023,7,20383374,0,241,0
2023,8,16085591,0,241,0
2023,9,19798442,0,241,0
2023,10,22275512,0,242,0
2023,11,22759258,0,244,0
2023,12,19600290,0,245,0
2024,1,9443568,0,245,0
2022,8,2571494,0,65,0
2022,9,2604218,0,65,0
2022,10,2864104,0,66,0
2022,11,2858504,0,66,0
2022,12,2684964,0,65,0
2023,1,3167913,0,65,0
2023,2,2823354,0,65,0
2023,3,3014986,0,65,0
2023,4,2647308,0,65,0
2023,5,2733674,0,65,0
2023,6,2872549,0,65,0
2023,7,2877554,0,66,0
2023,8,2627827,0,66,0
2023,9,2643035,0,66,0
2023,10,3032625,0,66,0
2023,11,3138911,0,67,0
2023,12,2853051,0,67,0
2024,1,1762484,0,67,0
2022,8,6657352,0,101,0
2022,9,7977718,0,102,0
2022,10,8874337,0,103,0
2022,11,8751874,0,102,0
2022,12,7777312,0,102,0
2023,1,7438638,0,102,0
2023,2,7256025,0,102,0
2023,3,8521302,0,102,0
2023,4,6473364,0,102,0
2023,5,7231384,0,102,0
2023,6,6850625,0,102,0
2023,7,7389388,0,102,0
2023,8,5872918,0,102,0
2023,9,7287275,0,102,0
2023,10,8169106,0,102,0
2023,11,9555809,0,102,0
2023,12,7944237,0,102,0
2024,1,2190394,0,102,0
2022,8,2878056,0,51,0
2022,9,4855252,0,51,0
2022,10,5393474,0,51,0
2022,11,4121124,0,51,0
2022,12,3468350,0,51,0
2023,1,4906724,0,51,0
2023,2,4782463,0,51,0
2023,3,5366165,0,51,0
2023,4,4450005,0,51,0
2023,5,4274986,0,51,0
2023,6,5093748,0,50,0
2023,7,5238576,0,50,0
2023,8,2588166,0,50,0
2023,9,4738352,0,50,0
2023,10,4540942,0,50,0
2023,11,5259351,0,50,0
2023,12,3494143,0,50,0
2024,1,280622,0,50,0
2022,8,681541,0,26,0
2022,9,583240,0,26,0
2022,10,574894,0,26,0
2022,11,546710,0,26,0
2022,12,510171,0,26,0
2023,1,528008,0,26,0
2023,2,487660,0,26,0
2023,3,523740,0,26,0
2023,4,580145,0,26,0
2023,5,628745,0,26,0
2023,6,559370,0,26,0
2023,7,779723,0,26,0
2023,8,697988,0,26,0
2023,9,639400,0,26,0
2023,10,655906,0,26,0
2023,11,527698,0,26,0
2023,12,519477,0,26,0
2024,1,57677,0,26,0
2022,8,6136122,0,247,0
2022,9,5905067,0,247,0
2022,10,6538122,0,247,0
2022,11,6492324,0,247,0
2022,12,5973469,0,247,0
2023,1,6370725,0,246,0
2023,2,6310587,0,247,0
2023,3,6656997,0,246,0
2023,4,6166265,0,246,0
2023,5,6465459,0,246,0
2023,6,6226468,0,245,0
2023,7,6523066,0,245,0
2023,8,6202759,0,246,0
2023,9,6272995,0,246,0
2023,10,6995373,0,246,0
2023,11,6693946,0,247,0
2023,12,6331433,0,247,0
2024,1,2536156,0,247,0
2022,8,13739452,0,149,0
2022,9,17838864,0,149,0
2022,10,19519230,0,149,0
2022,11,19589323,0,150,0
2022,12,15552979,0,150,0
2023,1,19359697,0,150,0
2023,2,17935719,0,150,0
2023,3,19333489,0,150,0
2023,4,16454196,0,150,0
2023,5,18488596,0,150,0
2023,6,17871774,0,150,0
2023,7,16755311,0,150,0
2023,8,11296767,0,150,0
2023,9,16558737,0,150,0
2023,10,18093916,0,150,0
2023,11,18106041,0,150,0
2023,12,14078361,0,150,0
2024,1,3865255,0,150,0
2022,8,26164004,0,263,0
2022,9,32943630,0,262,0
2022,10,29643742,0,262,0
2022,11,27062216,0,262,0
2022,12,22677793,0,265,0
2023,1,25454011,0,265,0
2023,2,25258268,0,265,0
2023,3,28280202,0,277,0
2023,4,26174920,0,277,0
2023,5,28955056,0,277,0
2023,6,29747762,0,282,0
2023,7,28230337,0,284,0
2023,8,26942141,0,285,0
2023,9,23709051,0,286,0
2023,10,25829047,0,286,0
2023,11,26721262,0,286,0
2023,12,20344341,0,286,0
2024,1,4057093,0,286,0
2022,8,156563,0,15,0
2022,9,134847,0,15,0
2022,10,203819,0,15,0
2022,11,137181,0,15,0
2022,12,104425,0,15,0
2023,1,135375,0,15,0
2023,2,135122,0,15,0
2023,3,177123,0,15,0
2023,4,134974,0,15,0
2023,5,136791,0,15,0
2023,6,185189,0,15,0
2023,7,126404,0,15,0
2023,8,148178,0,15,0
2023,9,160786,0,15,0
2023,10,166013,0,15,0
2023,11,136366,0,15,0
2023,12,232881,0,15,0
2024,1,43796,0,15,0
2022,8,7921582,0,208,0
2022,9,9045367,0,208,0
2022,10,10084038,0,207,0
2022,11,10560989,0,207,0
2022,12,10223945,0,208,0
2023,1,11898611,0,210,0
2023,2,10116027,0,210,0
2023,3,10752521,0,210,0
2023,4,8793564,0,210,0
2023,5,8996043,0,210,0
2023,6,8807719,0,209,0
2023,7,8588291,0,209,0
2023,8,7388261,0,209,0
2023,9,8482604,0,209,0
2023,10,9962688,0,209,0
2023,11,10683476,0,211,0
2023,12,10279508,0,212,0
2024,1,2925662,0,213,0
2022,8,538688,0,23,0
2022,9,665685,0,23,0
2022,10,657441,0,23,0
2022,11,687063,0,23,0
2022,12,572995,0,23,0
2023,1,713177,0,23,0
2023,2,614283,0,23,0
2023,3,674053,0,23,0
2023,4,549470,0,23,0
2023,5,658024,0,23,0
2023,6,625373,0,23,0
2023,7,664354,0,23,0
2023,8,509221,0,23,0
2023,9,729639,0,23,0
2023,10,768464,0,23,0
2023,11,810133,0,23,0
2023,12,681636,0,24,0
2024,1,242498,0,24,0
2022,8,5958279,0,133,0
2022,9,8929914,0,132,0
2022,10,8859848,0,132,0
2022,11,8812493,0,132,0
2022,12,6842293,0,132,0
2023,1,8793867,0,134,0
2023,2,7085153,0,134,0
2023,3,8339760,0,134,0
2023,4,6815116,0,135,0
2023,5,7644243,0,135,0
2023,6,7415400,0,137,0
2023,7,7781346,0,137,0
2023,8,5578586,0,137,0
2023,9,8122758,0,137,0
2023,10,8804450,0,137,0
2023,11,8733019,0,137,0
2023,12,7725205,0,137,0
2024,1,1653410,0,137,0
2022,8,484940,0,13,0
2022,9,406619,0,13,0
2022,10,416372,0,13,0
2022,11,391052,0,13,0
2022,12,356851,0,13,0
2023,1,365236,0,13,0
2023,2,354729,0,13,0
2023,3,411866,0,13,0
2023,4,390189,0,13,0
2023,5,378779,0,13,0
2023,6,371363,0,12,0
2023,7,405793,0,12,0
2023,8,426725,0,12,0
2023,9,365503,0,12,0
2023,10,389015,0,13,0
2023,11,377251,0,14,0
2023,12,372477,0,14,0
2024,1,117768,0,14,0
2022,8,1428639,0,25,0
2022,9,1289459,0,25,0
2022,10,1288180,0,25,0
2022,11,1080130,0,25,0
2022,12,784168,0,25,0
2023,1,943844,0,25,0
2023,2,898711,0,25,0
2023,3,1172893,0,25,0
2023,4,687012,0,24,0
2023,5,932730,0,24,0
2023,6,850338,0,25,0
2023,7,929440,0,25,0
2023,8,987654,0,25,0
2023,9,916459,0,25,0
2023,10,909172,0,25,0
2023,11,944783,0,25,0
2023,12,782257,0,25,0
2024,1,69482,0,25,0
2022,8,5998095,0,130,0
2022,9,5611084,0,130,0
2022,10,5343982,0,130,0
2022,11,5110887,0,130,0
2022,12,4899217,0,130,0
2023,1,5457968,0,130,0
2023,2,4765752,0,129,0
2023,3,5303990,0,129,0
2023,4,4783094,0,129,0
2023,5,5186453,0,129,0
2023,6,5315431,0,128,0
2023,7,5516423,0,128,0
2023,8,5704670,0,128,0
2023,9,5416116,0,128,0
2023,10,5402333,0,128,0
2023,11,5130072,0,128,0
2023,12,4851390,0,128,0
2024,1,1954119,0,128,0
2022,8,239161,0,21,0
2022,9,241861,0,21,0
2022,10,235286,0,21,0
2022,11,192795,0,21,0
2022,12,197545,0,21,0
2023,1,207305,0,21,0
2023,2,183110,0,21,0
2023,3,198910,0,21,0
2023,4,193955,0,21,0
2023,5,215154,0,21,0
2023,6,217953,0,21,0
2023,7,227344,0,21,0
2023,8,242797,0,21,0
2023,9,251444,0,21,0
2023,10,239035,0,21,0
2023,11,197527,0,21,0
2023,12,196243,0,21,0
2024,1,96321,0,21,0
2022,8,324175,0,23,0
2022,9,261969,0,23,0
2022,10,246395,0,23,0
2022,11,227538,0,23,0
2022,12,209091,0,23,0
2023,1,207232,0,23,0
2023,2,167731,0,23,0
2023,3,191011,0,23,0
2023,4,183354,0,23,0
2023,5,197942,0,23,0
2023,6,247801,0,23,0
2023,7,254564,0,23,0
2023,8,266607,0,23,0
2023,9,247161,0,23,0
2023,10,266698,0,23,0
2023,11,239241,0,23,0
2023,12,296346,0,23,0
2024,1,17947,0,23,0
2022,8,12706,0,10,0
2022,9,15195,0,10,0
2022,10,21389,0,10,0
2022,11,23325,0,10,0
2022,12,19808,0,10,0
2023,1,24085,0,10,0
2023,2,22707,0,10,0
2023,3,21506,0,10,0
2023,4,14965,0,10,0
2023,5,15974,0,10,0
2023,6,13141,0,10,0
2023,7,10291,0,10,0
2023,8,8617,0,10,0
2023,9,10196,0,10,0
2023,10,14854,0,10,0
2023,11,15149,0,10,0
2023,12,14513,0,10,0
2024,1,13025,0,10,0
2022,8,549694,0,21,0
2022,9,556198,0,21,0
2022,10,620221,0,21,0
2022,11,634668,0,21,0
2022,12,616110,0,21,0
2023,1,633478,0,21,0
2023,2,573567,0,20,0
2023,3,621031,0,20,0
2023,4,569314,0,20,0
2023,5,598350,0,20,0
2023,6,573846,0,21,0
2023,7,623709,0,21,0
2023,8,583469,0,21,0
2023,9,582544,0,21,0
2023,10,646606,0,21,0
2023,11,635696,0,21,0
2023,12,592638,0,21,0
2024,1,299524,0,22,0
2022,8,3133076,0,54,0
2022,9,3254189,0,54,0
2022,10,3156173,0,54,0
2022,11,2939485,0,54,0
2022,12,2800761,0,54,0
2023,1,2902862,0,54,0
2023,2,2537735,0,54,0
2023,3,2927798,0,54,0
2023,4,2765009,0,54,0
2023,5,2999395,0,54,0
2023,6,3041618,0,53,0
2023,7,3281958,0,53,0
2023,8,3103608,0,52,0
2023,9,3161580,0,52,0
2023,10,3126172,0,52,0
2023,11,2886802,0,52,0
2023,12,2646098,0,52,0
2024,1,1176671,0,52,0
2022,8,960338,0,38,0
2022,9,914607,0,39,0
2022,10,911830,0,39,0
2022,11,761710,0,39,0
2022,12,711493,0,39,0
2023,1,742042,0,39,0
2023,2,729156,0,39,0
2023,3,763397,0,39,0
2023,4,689282,0,39,0
2023,5,801478,0,39,0
2023,6,840053,0,39,0
2023,7,953679,0,39,0
2023,8,986067,0,39,0
2023,9,888220,0,39,0
2023,10,831437,0,39,0
2023,11,687289,0,39,0
2023,12,738702,0,39,0
2024,1,226387,0,39,0
2022,8,291939,0,44,0
2022,9,339796,0,43,0
2022,10,378433,0,43,0
2022,11,294316,0,43,0
2022,12,292479,0,43,0
2023,1,319091,0,43,0
2023,2,287217,0,44,0
2023,3,280025,0,44,0
2023,4,268941,0,44,0
2023,5,281646,0,44,0
2023,6,276685,0,44,0
2023,7,310570,0,44,0
2023,8,334896,0,44,0
2023,9,395810,0,45,0
2023,10,451800,0,45,0
2023,11,352073,0,45,0
2023,12,345176,0,45,0
2024,1,196420,0,45,0
2022,8,11694445,0,230,0
2022,9,13051900,0,230,0
2022,10,13555946,0,230,0
2022,11,12971263,0,231,0
2022,12,11843815,0,232,0
2023,1,13470409,0,232,0
2023,2,12027824,0,232,0
2023,3,13101698,0,232,0
2023,4,12251292,0,232,0
2023,5,13262554,0,232,0
2023,6,12874435,0,232,0
2023,7,12100825,0,232,0
2023,8,11643341,0,232,0
2023,9,12598223,0,233,0
2023,10,13521659,0,233,0
2023,11,12623794,0,233,0
2023,12,11045413,0,232,0
2024,1,4900848,0,232,0
2022,8,263511,0,13,0
2022,9,262494,0,13,0
2022,10,264562,0,13,0
2022,11,248226,0,13,0
2022,12,268685,0,13,0
2023,1,240427,0,12,0
2023,2,276176,0,13,0
2023,3,335477,0,13,0
2023,4,275017,0,13,0
2023,5,266054,0,13,0
2023,6,259088,0,13,0
2023,7,278575,0,13,0
2023,8,280075,0,13,0
2023,9,282174,0,13,0
2023,10,297300,0,13,0
2023,11,285126,0,13,0
2023,12,291451,0,13,0
2024,1,61761,0,13,0
2022,8,2266565,0,89,0
2022,9,2303286,0,89,0
2022,10,2306513,0,89,0
2022,11,2173384,0,89,0
2022,12,2050164,0,89,0
2023,1,2241640,0,89,0
2023,2,1993067,0,90,0
2023,3,2192715,0,89,0
2023,4,1957766,0,89,0
2023,5,2136646,0,89,0
2023,6,2269363,0,91,0
2023,7,2267327,0,90,0
2023,8,2335128,0,90,0
2023,9,2265509,0,89,0
2023,10,2373140,0,89,0
2023,11,2279818,0,89,0
2023,12,2127480,0,89,0
2024,1,1005845,0,89,0
2022,8,6547635,0,72,0
2022,9,6460132,0,72,0
2022,10,6652611,0,72,0
2022,11,6355499,0,71,0
2022,12,6406887,0,71,0
2023,1,6288396,0,71,0
2023,2,5828306,0,71,0
2023,3,6337257,0,71,0
2023,4,5764273,0,71,0
2023,5,5964273,0,71,0
2023,6,5894488,0,71,0
2023,7,6069669,0,71,0
2023,8,6090801,0,71,0
2023,9,5955444,0,71,0
2023,10,6456026,0,71,0
2023,11,6224975,0,73,0
2023,12,5995257,0,73,0
2024,1,1182156,0,73,0
2022,8,13619766,0,49,0
2022,9,10570811,0,49,0
2022,10,9714983,0,49,0
2022,11,662571,0,49,0
2022,12,277340,0,49,0
2023,1,2348363,0,49,0
2023,2,7918151,0,49,0
2023,3,7665015,0,49,0
2023,4,10091964,0,49,0
2023,5,12975531,0,49,0
2023,6,15356817,0,49,0
2023,7,15865185,0,49,0
2023,8,15089035,0,49,0
2023,9,6862900,0,49,0
2023,10,8595396,0,49,0
2023,11,3147816,0,52,0
2023,12,359243,0,52,0
2024,1,75944,0,52,0
2022,8,7643218,0,118,0
2022,9,6720228,0,117,0
2022,10,6256911,0,117,0
2022,11,5092618,0,117,0
2022,12,4867495,0,117,0
2023,1,4909914,0,117,0
2023,2,4610701,0,117,0
2023,3,5346215,0,118,0
2023,4,5595082,0,118,0
2023,5,6146177,0,118,0
2023,6,6830991,0,118,0
2023,7,7947578,0,118,0
2023,8,8300743,0,118,0
2023,9,6973553,0,118,0
2023,10,6752819,0,118,0
2023,11,5307192,0,118,0
2023,12,5115933,0,117,0
2024,1,1337117,0,117,0
2022,8,39414445,1,499,0
2022,9,38607081,1,501,0
2022,10,38759352,1,503,0
2022,11,37252703,1,504,0
2022,12,38050237,1,508,0
2023,1,40133204,1,509,0
2023,2,35373004,1,510,0
2023,3,39218999,1,511,0
2023,4,36325398,1,511,0
2023,5,39122119,1,511,0
2023,6,39894404,1,514,0
2023,7,41040805,1,514,0
2023,8,40864205,1,516,0
2023,9,39711826,1,517,0
2023,10,41134855,1,517,0
2023,11,39085637,1,517,0
2023,12,39355728,1,515,0
2024,1,16932236,1,519,0
2022,8,5395592,0,157,0
2022,9,7271321,0,158,0
2022,10,7832824,0,158,0
2022,11,7506181,0,158,0
2022,12,5828982,0,156,0
2023,1,7974466,0,157,0
2023,2,7100736,0,157,0
2023,3,8100260,0,157,0
2023,4,7193558,0,157,0
2023,5,7298321,0,157,0
2023,6,7019182,0,156,0
2023,7,7198084,0,156,0
2023,8,4569958,0,156,0
2023,9,6656267,0,157,0
2023,10,7519437,0,157,0
2023,11,8303612,0,156,0
2023,12,5512546,0,157,0
2024,1,1465486,0,158,0
2022,8,599218,0,17,0
2022,9,926522,0,17,0
2022,10,1104221,0,18,0
2022,11,840738,0,18,0
2022,12,844475,0,18,0
2023,1,858216,0,19,0
2023,2,462271,0,19,0
2023,3,446235,0,21,0
2023,4,362050,0,21,0
2023,5,517470,0,21,0
2023,6,1036814,0,21,0
2023,7,590624,0,21,0
2023,8,826963,0,21,0
2023,9,1309898,0,21,0
2023,10,1382670,0,21,0
2023,11,1421641,0,21,0
2023,12,1211619,0,21,0
2024,1,53276,0,20,0
2022,8,1155698,0,61,0
2022,9,1044874,0,61,0
2022,10,1164584,0,61,0
2022,11,1156991,0,61,0
2022,12,1146528,0,61,0
2023,1,1214361,0,61,0
2023,2,1069609,0,61,0
2023,3,1174172,0,61,0
2023,4,1051733,0,61,0
2023,5,1125294,0,61,0
2023,6,1233993,0,62,0
2023,7,1321798,0,62,0
2023,8,1209043,0,62,0
2023,9,1159292,0,62,0
2023,10,1295504,0,62,0
2023,11,1264052,0,62,0
2023,12,1219653,0,62,0
2024,1,737868,0,62,0
2022,8,4873915,0,93,0
2022,9,5715454,0,93,0
2022,10,5027516,0,93,0
2022,11,3896323,0,93,0
2022,12,3924808,0,93,0
2023,1,4200233,0,93,0
2023,2,3737297,0,93,0
2023,3,4033019,0,93,0
2023,4,3649449,0,93,0
2023,5,3915518,0,93,0
2023,6,4380721,0,94,0
2023,7,5483442,0,94,0
2023,8,6098156,0,94,0
2023,9,5976118,0,95,0
2023,10,5231247,0,95,0
2023,11,4981159,0,95,0
2023,12,5024580,0,95,0
2024,1,1593807,0,95,0
2022,8,1051391,0,35,0
2022,9,831552,0,37,0
2022,10,615264,0,38,0
2022,11,453919,0,38,0
2022,12,421670,0,38,0
2023,1,467990,0,38,0
2023,2,450793,0,38,0
2023,3,541122,0,38,0
2023,4,631543,0,38,0
2023,5,801110,0,38,0
2023,6,831602,0,38,0
2023,7,1079973,0,38,0
2023,8,1129163,0,38,0
2023,9,868408,0,38,0
2023,10,654041,0,38,0
2023,11,473997,0,38,0
2023,12,506652,0,38,0
2024,1,224824,0,38,0
2022,8,1286891,1,41,0
2022,9,1303064,1,41,0
2022,10,1069110,1,41,0
2022,11,980654,1,41,0
2022,12,940037,1,41,0
2023,1,940845,1,41,0
2023,2,846451,1,41,0
2023,3,870282,1,41,0
2023,4,833012,1,41,0
2023,5,928530,1,41,0
2023,6,990771,1,43,0
2023,7,1165559,1,43,0
2023,8,1401293,1,43,0
2023,9,1224215,1,44,0
2023,10,972001,1,44,0
2023,11,924960,1,44,0
2023,12,901832,1,44,0
2024,1,295803,1,44,0
2022,8,228161,0,15,0
2022,9,215247,0,15,0
2022,10,214247,0,15,0
2022,11,206245,0,15,0
2022,12,220555,0,15,0
2023,1,243927,0,15,0
2023,2,217571,0,15,0
2023,3,226479,0,15,0
2023,4,203690,0,15,0
2023,5,225901,0,15,0
2023,6,238189,0,15,0
2023,7,236004,0,15,0
2023,8,234310,0,15,0
2023,9,222288,0,15,0
2023,10,239628,0,15,0
2023,11,237466,0,15,0
2023,12,243268,0,15,0
2024,1,134922,0,15,0
2022,8,217436,0,23,0
2022,9,208613,0,23,0
2022,10,218499,0,23,0
2022,11,209645,0,23,0
2022,12,199805,0,23,0
2023,1,250258,0,23,0
2023,2,229543,0,23,0
2023,3,238029,0,23,0
2023,4,220140,0,23,0
2023,5,1566925,0,23,0
2023,6,1295522,0,24,0
2023,7,1225015,0,24,0
2023,8,1206541,0,24,0
2023,9,1228484,0,24,0
2023,10,1423617,0,24,0
2023,11,1161813,0,24,0
2023,12,1474602,0,24,0
2024,1,105550,0,25,0
2022,8,12135097,0,115,0
2022,9,11424148,0,115,0
2022,10,10248983,0,116,0
2022,11,9831921,0,116,0
2022,12,9116733,0,117,0
2023,1,10289968,0,117,0
2023,2,9271342,0,117,0
2023,3,10114640,0,117,0
2023,4,9085680,0,117,0
2023,5,9981468,0,117,0
2023,6,9983414,0,117,0
2023,7,10437668,0,118,0
2023,8,11705439,0,118,0
2023,9,10038807,0,118,0
2023,10,10635325,0,117,0
2023,11,9696707,0,118,0
2023,12,8932255,0,118,0
2024,1,3509861,0,119,0
2022,8,501260,0,28,0
2022,9,476342,0,28,0
2022,10,420335,0,28,0
2022,11,351295,0,28,0
2022,12,345861,0,28,0
2023,1,354333,0,28,0
2023,2,298424,0,28,0
2023,3,322746,0,28,0
2023,4,321066,0,28,0
2023,5,345638,0,28,0
2023,6,353593,0,28,0
2023,7,435651,0,28,0
2023,8,484808,0,28,0
2023,9,483984,0,28,0
2023,10,433994,0,28,0
2023,11,366388,0,28,0
2023,12,362597,0,28,0
2024,1,93757,0,28,0
2022,8,507094,0,33,0
2022,9,455273,0,33,0
2022,10,455347,0,33,0
2022,11,435192,0,33,0
2022,12,449646,0,33,0
2023,1,437786,0,33,0
2023,2,370861,0,33,0
2023,3,388397,0,33,0
2023,4,363262,0,33,0
2023,5,375322,0,33,0
2023,6,377004,0,33,0
2023,7,438909,0,33,0
2023,8,444654,0,33,0
2023,9,403340,0,33,0
2023,10,399218,0,33,0
2023,11,391717,0,33,0
2023,12,410323,0,33,0
2024,1,130854,0,33,0
2022,8,2652001,0,120,0
2022,9,1946452,0,120,0
2022,10,1704379,0,120,0
2022,11,1448689,0,119,0
2022,12,1371036,0,119,0
2023,1,1480306,0,119,0
2023,2,1388661,0,119,0
2023,3,1679596,0,119,0
2023,4,2038728,0,119,0
2023,5,2266672,0,119,0
2023,6,2456544,0,119,0
2023,7,2923352,0,119,0
2023,8,2471585,0,119,0
2023,9,1957989,0,119,0
2023,10,1640451,0,119,0
2023,11,1362620,0,119,0
2023,12,1368184,0,119,0
2024,1,570208,0,119,0
2022,8,740935,0,32,0
2022,9,759585,0,32,0
2022,10,828452,0,32,0
2022,11,838160,0,32,0
2022,12,823696,0,32,0
2023,1,884395,0,32,0
2023,2,803942,0,32,0
2023,3,855728,0,32,0
2023,4,726594,0,32,0
2023,5,754873,0,32,0
2023,6,804088,0,32,0
2023,7,790830,0,32,0
2023,8,695848,0,32,0
2023,9,721172,0,32,0
2023,10,775990,0,32,0
2023,11,761840,0,31,0
2023,12,749924,0,31,0
2024,1,448125,0,31,0
2022,8,23129060,1,483,0
2022,9,31626673,1,484,0
2022,10,33989590,1,484,0
2022,11,34473822,1,486,0
2022,12,27232581,1,484,0
2023,1,33823005,1,485,0
2023,2,31956773,1,485,0
2023,3,35866204,1,485,0
2023,4,29938896,1,485,0
2023,5,33024190,1,485,0
2023,6,31327808,1,488,0
2023,7,30131292,1,489,0
2023,8,20059537,1,492,0
2023,9,29447714,1,493,0
2023,10,33091077,1,493,0
2023,11,33482383,1,493,0
2023,12,26475654,1,494,0
2024,1,9633627,1,494,0
2022,8,189590,0,19,0
2022,9,203608,0,19,0
2022,10,162989,0,19,0
2022,11,158701,0,19,0
2022,12,164246,0,19,0
2023,1,162157,0,19,0
2023,2,136829,0,19,0
2023,3,138653,0,19,0
2023,4,113057,0,19,0
2023,5,121258,0,19,0
2023,6,125028,0,19,0
2023,7,143290,0,19,0
2023,8,172483,0,19,0
2023,9,187946,0,19,0
2023,10,146714,0,19,0
2023,11,128211,0,19,0
2023,12,140690,0,19,0
2024,1,34724,0,19,0
2022,8,16426789,0,271,0
2022,9,15176982,0,272,0
2022,10,14252947,0,272,0
2022,11,13793925,0,271,0
2022,12,13866009,0,273,0
2023,1,13604558,0,274,0
2023,2,11793819,0,276,0
2023,3,13308368,0,276,0
2023,4,13060842,0,276,0
2023,5,14977652,0,276,0
2023,6,15165264,0,277,0
2023,7,15935957,0,278,0
2023,8,16490504,0,278,0
2023,9,14757119,0,278,0
2023,10,14306748,0,293,0
2023,11,14117105,0,291,0
2023,12,13600342,0,291,0
2024,1,5719466,0,290,0
2022,8,4877287,0,101,0
2022,9,4601819,0,101,0
2022,10,4674286,0,101,0
2022,11,4555235,0,101,0
2022,12,5240317,0,101,0
2023,1,5057055,0,102,0
2023,2,4020470,0,102,0
2023,3,4537861,0,102,0
2023,4,4288244,0,102,0
2023,5,4286177,0,102,0
2023,6,4141712,0,102,0
2023,7,4264112,0,102,0
2023,8,4913589,0,102,0
2023,9,4533459,0,102,0
2023,10,4624697,0,102,0
2023,11,4423521,0,102,0
2023,12,4441162,0,102,0
2024,1,1358560,0,102,0
2022,8,20061602,0,236,39
2022,9,23552733,0,236,39
2022,10,25756994,0,235,39
2022,11,25572155,0,234,39
2022,12,21571872,0,234,39
2023,1,24753673,0,234,39
2023,2,23557405,0,234,39
2023,3,26732791,0,233,39
2023,4,22496935,0,232,39
2023,5,24062737,0,232,39
2023,6,24409896,0,233,0
2023,7,24554814,0,233,0
2023,8,19432062,0,233,0
2023,9,23021567,0,232,0
2023,10,26903924,0,232,0
2023,11,25998517,0,233,0
2023,12,22778125,0,233,0
2024,1,8204949,0,233,0
2022,8,76875,0,11,0
2022,9,75868,0,11,0
2022,10,80388,0,11,0
2022,11,67597,0,11,0
2022,12,79983,0,11,0
2023,1,91590,0,11,0
2023,2,78244,0,11,0
2023,3,75399,0,11,0
2023,4,67883,0,11,0
2023,5,75305,0,11,0
2023,6,81979,0,11,0
2023,7,79224,0,11,0
2023,8,82446,0,11,0
2023,9,75544,0,11,0
2023,10,77020,0,11,0
2023,11,76183,0,11,0
2023,12,82738,0,11,0
2024,1,35984,0,11,0
2022,8,1701033,0,66,0
2022,9,1708380,0,66,0
2022,10,1789378,0,66,0
2022,11,1848016,0,66,0
2022,12,1727752,0,66,0
2023,1,2001189,0,66,0
2023,2,1797152,0,66,0
2023,3,1872576,0,66,0
2023,4,1559436,0,66,0
2023,5,1730365,0,66,0
2023,6,1702732,0,66,0
2023,7,1586132,0,66,0
2023,8,1617824,0,66,0
2023,9,1678117,0,66,0
2023,10,1740455,0,67,0
2023,11,1780587,0,67,0
2023,12,1688461,0,68,0
2024,1,696667,0,67,0
2022,8,52436888,0,163,0
2022,9,74617222,0,163,0
2022,10,76806408,0,162,0
2022,11,73133019,0,162,0
2022,12,67131552,0,162,0
2023,1,73872145,0,163,0
2023,2,59852567,0,163,0
2023,3,70526380,0,163,0
2023,4,66918588,0,163,0
2023,5,70441179,0,163,0
2023,6,68242539,0,162,0
2023,7,33059421,0,164,0
2023,8,69192749,0,165,0
2023,9,69064290,0,166,0
2023,10,66910850,0,166,0
2023,11,70854079,0,166,0
2023,12,65187795,0,166,0
2024,1,2745223,0,167,0
2022,8,516257,0,34,0
2022,9,448438,0,34,0
2022,10,501737,0,34,0
2022,11,555568,0,34,0
2022,12,611715,0,34,0
2023,1,569122,0,34,0
2023,2,521249,0,34,0
2023,3,517664,0,34,0
2023,4,442525,0,34,0
2023,5,442890,0,34,0
2023,6,427111,0,34,0
2023,7,457054,0,34,0
2023,8,429420,0,34,0
2023,9,395811,0,34,0
2023,10,487537,0,34,0
2023,11,502977,0,34,0
2023,12,537963,0,34,0
2024,1,200291,0,34,0
2022,8,11370218,0,110,0
2022,9,6422351,0,110,0
2022,10,4542570,0,110,0
2022,11,2720619,0,110,0
2022,12,1685269,0,110,0
2023,1,1159461,0,109,0
2023,2,1594043,0,109,0
2023,3,4016450,0,109,0
2023,4,5895586,0,109,0
2023,5,6648132,0,109,0
2023,6,7765064,0,113,0
2023,7,11937603,0,113,0
2023,8,10938043,0,113,0
2023,9,5542214,0,114,0
2023,10,4988462,0,114,0
2023,11,3020031,0,115,0
2023,12,2016656,0,115,0
2024,1,239798,0,115,0
2022,8,1855369,0,37,0
2022,9,1943764,0,37,0
2022,10,2306544,0,37,0
2022,11,2183304,0,37,0
2022,12,2027011,0,37,0
2023,1,1981146,0,37,0
2023,2,2021288,0,37,0
2023,3,2138774,0,37,0
2023,4,1590542,0,37,0
2023,5,1910666,0,37,0
2023,6,1806151,0,36,0
2023,7,1879684,0,36,0
2023,8,1784661,0,36,0
2023,9,1995125,0,36,0
2023,10,2050028,0,36,0
2023,11,2021782,0,35,0
2023,12,2043590,0,35,0
2024,1,188515,0,35,0
2022,8,3658030,0,82,0
2022,9,3295046,0,82,0
2022,10,3112075,0,82,0
2022,11,2856728,0,82,0
2022,12,2756395,0,82,0
2023,1,2783840,0,82,0
2023,2,2528197,0,82,0
2023,3,2820917,0,84,0
2023,4,2783888,0,84,0
