energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2
-0.4820309324701794,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.482029950959871,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.4819822776020334,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48145681904763205,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.4813618228713527,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.4814556973215653,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48121088060749334,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48158301323014335,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.481794037946454,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48176999094389766,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48160867271392066,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48182986307271136,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.4820190842385992,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.48231886552994274,-0.19164062204237672,-0.6968505973911091,-0.08973502452429225,-0.35690961999621035
-0.4230374657061488,-0.19164062204237672,-0.4989219863028852,-0.08973502452429225,-0.14781628442076275
-0.4250982167065587,-0.19164062204237672,-0.4989219863028852,-0.08973502452429225,-0.14781628442076275
-0.4235763849733513,-0.19164062204237672,-0.4989219863028852,-0.08973502452429225,-0.14781628442076275
-0.42577363601451096,-0.19164062204237672,-0.4989219863028852,-0.08973502452429225,-0.14781628442076275
-0.42452837986464087,-0.19164062204237672,-0.4989219863028852,-0.08973502452429225,-0.14781628442076275
-0.42557691330555164,-0.19164062204237672,-0.4989219863028852,-0.08973502452429225,-0.14781628442076275
-0.43425136119562163,-0.19164062204237672,-0.4906749608408759,-0.08973502452429225,-0.14781628442076275
-0.4328775973032275,-0.19164062204237672,-0.4906749608408759,-0.08973502452429225,-0.14781628442076275
-0.4311190813699322,-0.19164062204237672,-0.4906749608408759,-0.08973502452429225,-0.14781628442076275
-0.4282093239527378,-0.19164062204237672,-0.4906749608408759,-0.08973502452429225,-0.14781628442076275
-0.4262305991709603,-0.19164062204237672,-0.4824279353788666,-0.08973502452429225,-0.14781628442076275
-0.4253097321780235,-0.19164062204237672,-0.4824279353788666,-0.08973502452429225,-0.14781628442076275
-0.4233502870630185,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
-0.42354231254407326,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
-0.4173620225634604,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
-0.4202051774954405,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
-0.42038107816428544,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
-0.4187664235990531,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
-0.46268908000878983,-0.19164062204237672,-0.47418090991685724,-0.08973502452429225,-0.14781628442076275
2.3495089467358183,-0.19164062204237672,1.2741884880291208,1.8742125375326861,0.12318736839210787
3.03913098928246,-0.19164062204237672,1.2741884880291208,-0.08973502452429225,0.12318736839210787
2.7507454532669433,-0.19164062204237672,1.2741884880291208,-0.08973502452429225,0.12318736839210787
3.106420321389027,-0.19164062204237672,1.28243551349113,-0.08973502452429225,0.12318736839210787
2.810740551300718,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
3.1143829639818534,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
2.7126151098344766,-0.19164062204237672,1.2989295644151488,-0.08973502452429225,0.12318736839210787
3.241771995077921,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
2.825370943958047,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
2.996782885731069,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
2.7719116529601715,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
2.8422976500898076,-0.19164062204237672,1.2906825389531396,-0.08973502452429225,0.12318736839210787
2.244429504734411,-0.19164062204237672,1.2989295644151488,-0.08973502452429225,0.12318736839210787
3.057021889076486,-0.19164062204237672,1.2989295644151488,-0.08973502452429225,0.12318736839210787
3.2014011440428445,-0.19164062204237672,1.3071765898771581,-0.08973502452429225,0.12318736839210787
2.6527081374048223,-0.19164062204237672,1.3071765898771581,-0.08973502452429225,0.12318736839210787
2.712433740751056,-0.19164062204237672,1.3071765898771581,-0.08973502452429225,0.12318736839210787
3.1112237627305617,-0.19164062204237672,1.3154236153391674,-0.08973502452429225,0.12318736839210787
-0.09005890174024359,-0.19164062204237672,1.323670640801177,-0.08973502452429225,0.12318736839210787
-0.20445070322431558,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.24653541147365407,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.3634623839764993,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.3745022717098649,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.3637489148786792,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.3923666707255636,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.4175997583817359,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.36865211973227746,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.34024615978837464,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.2526415273181019,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.2406654890741399,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.23712153578194692,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.19024691701175364,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.24925082984978103,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.3304302154096106,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.38742778096146624,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.39979936785972214,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.3790403547287304,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
-0.46860001551762015,-0.19164062204237672,-0.20202906967054934,-0.08973502452429225,-0.3604139775756871
0.37088750397218084,-0.19164062204237672,0.3092865089740291,-0.08973502452429225,-0.26930068050929096
0.3019809934167316,-0.19164062204237672,0.31753353443603843,-0.08973502452429225,-0.26930068050929096
0.2262100100878207,-0.19164062204237672,0.31753353443603843,-0.08973502452429225,-0.26930068050929096
0.1536735238724333,-0.19164062204237672,0.31753353443603843,-0.08973502452429225,-0.26930068050929096
0.1338559894508552,-0.19164062204237672,0.31753353443603843,-0.08973502452429225,-0.26930068050929096
0.15556727790465322,-0.19164062204237672,0.31753353443603843,-0.08973502452429225,-0.26930068050929096
0.11317108034814927,-0.19164062204237672,0.31753353443603843,-0.08973502452429225,-0.26930068050929096
0.15519121924076948,-0.19164062204237672,0.3257805598980478,-0.08973502452429225,-0.26930068050929096
0.12169353435617228,-0.19164062204237672,0.3257805598980478,-0.08973502452429225,-0.26930068050929096
0.16387625342059456,-0.19164062204237672,0.3257805598980478,-0.08973502452429225,-0.26930068050929096
0.17139616475644426,-0.19164062204237672,0.3340275853600571,-0.08973502452429225,-0.26930068050929096
0.2781787374666002,-0.19164062204237672,0.3340275853600571,-0.08973502452429225,-0.26930068050929096
0.38367588221211996,-0.19164062204237672,0.3340275853600571,-0.08973502452429225,-0.26930068050929096
0.2958540555321694,-0.19164062204237672,0.34227461082206645,-0.08973502452429225,-0.26930068050929096
0.23259936176412732,-0.19164062204237672,0.34227461082206645,-0.08973502452429225,-0.26930068050929096
0.1748754785840398,-0.19164062204237672,0.34227461082206645,-0.08973502452429225,-0.26930068050929096
0.13346618964265355,-0.19164062204237672,0.34227461082206645,-0.08973502452429225,-0.26930068050929096
0.18001634914803438,-0.19164062204237672,0.34227461082206645,-0.08973502452429225,-0.26930068050929096
-0.21567504478778515,-0.19164062204237672,0.34227461082206645,-0.08973502452429225,-0.26930068050929096
-0.45536343760612835,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.4564518624302885,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.45671308438808694,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.458292334474337,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.45660995569782353,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.45397985861065004,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.4573110344895531,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.4551177795975063,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.45875546712415355,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.4569982832405625,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.4554680385618544,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.4566888270618931,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
-0.4580613991203413,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.45690069307275377,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.45575148471735066,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.4560863900561599,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.4541969827124487,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.45360029455280765,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.25177889261190706
-0.4734115893731394,-0.19164062204237672,-0.5731452154609692,-0.08973502452429225,-0.25177889261190706
0.4923842482552778,-0.19164062204237672,2.305066670780287,4.820133880618154,-0.007641981241691737
0.6217022275389099,-0.19164062204237672,2.305066670780287,4.820133880618154,-0.007641981241691737
0.7647702548410965,-0.19164062204237672,2.321560721704306,4.820133880618154,-0.007641981241691737
0.7110172118294861,-0.19164062204237672,2.313313696242296,4.820133880618154,-0.007641981241691737
0.6243251736224078,-0.19164062204237672,2.313313696242296,4.820133880618154,-0.007641981241691737
0.7571901909449164,-0.19164062204237672,2.321560721704306,4.820133880618154,-0.007641981241691737
0.5867853488562145,-0.19164062204237672,2.321560721704306,4.820133880618154,-0.007641981241691737
0.7083529020972762,-0.19164062204237672,2.313313696242296,4.820133880618154,-0.007641981241691737
0.5516691534730304,-0.19164062204237672,2.313313696242296,4.820133880618154,-0.007641981241691737
0.5790588997083213,-0.19164062204237672,2.313313696242296,4.820133880618154,-0.007641981241691737
0.6002589615071902,-0.19164062204237672,2.321560721704306,-0.08973502452429225,-0.007641981241691737
0.6429282993609519,-0.19164062204237672,2.3298077471663152,-0.08973502452429225,-0.007641981241691737
0.44621351259198105,-0.19164062204237672,2.3298077471663152,-0.08973502452429225,-0.007641981241691737
0.5456804683261972,-0.19164062204237672,2.3298077471663152,-0.08973502452429225,-0.007641981241691737
0.7715067807350676,-0.19164062204237672,2.354548823552343,-0.08973502452429225,-0.007641981241691737
0.7639213185321911,-0.19164062204237672,2.354548823552343,-0.08973502452429225,-0.007641981241691737
0.6323911552291356,-0.19164062204237672,2.3627958490143524,-0.08973502452429225,-0.007641981241691737
0.7705076032410946,-0.19164062204237672,2.346301798090334,-0.08973502452429225,-0.007641981241691737
-0.1302204807559887,-0.19164062204237672,2.346301798090334,-0.08973502452429225,-0.007641981241691737
-0.4709418290056344,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47319586742892417,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4733817935244909,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4743837052257516,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4744082429834621,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47393115886569015,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47449012898633613,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47344334824240475,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.473095683269586,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4717149786971538,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47101719497574535,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4696912446569472,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4704459559762441,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47220636482227707,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47301611082672473,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47452174763984317,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4743834247942349,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.4741060079163475,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
-0.47801578412206497,-0.19164062204237672,-0.7050976228531185,-0.08973502452429225,-0.35690961999621035
0.07744235242463106,-0.19164062204237672,-0.24326419698059598,-0.08973502452429225,2.161555360454432
0.03852133233085143,-0.19164062204237672,-0.24326419698059598,-0.08973502452429225,2.161555360454432
0.024724732680526048,-0.19164062204237672,-0.24326419698059598,-0.08973502452429225,2.161555360454432
0.0125415957614871,-0.19164062204237672,-0.24326419698059598,-0.08973502452429225,2.161555360454432
-0.03069393332447548,-0.19164062204237672,-0.24326419698059598,-0.08973502452429225,2.161555360454432
-0.008699689470335411,-0.19164062204237672,-0.24326419698059598,-0.08973502452429225,2.161555360454432
-0.04234551230362507,-0.19164062204237672,-0.23501717151858667,-0.08973502452429225,2.161555360454432
-0.0329179655754792,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.059098491110794876,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.03885890725659557,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
0.003172799436088164,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
0.018321780075659884,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.020259847775043464,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
0.000275591329265716,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
0.031296925705715725,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
0.002595461051098863,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.03437459698105572,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.056240052661155074,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.4220049168616895,-0.19164062204237672,-0.2515112224426053,-0.08973502452429225,2.161555360454432
-0.24046007298816313,-0.19164062204237672,0.020640617803702566,-0.08973502452429225,-0.1875323369881662
-0.2088160404288989,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.18023333852160103,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.1812571939890429,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.2249266207392069,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.1864617926152057,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.2213848407912683,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.19437514936897404,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.2327092262983177,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.22704457976902193,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.22664748874138632,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.2279336177848142,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.26989858177652526,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.22272593441196778,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.19239712566598824,-0.19164062204237672,0.028887643265711895,-0.08973502452429225,-0.1875323369881662
-0.20413444658136637,-0.19164062204237672,0.037134668727721226,-0.08973502452429225,-0.1875323369881662
-0.2387384337993128,-0.19164062204237672,0.037134668727721226,-0.08973502452429225,-0.1875323369881662
-0.18135948138475624,-0.19164062204237672,0.037134668727721226,-0.08973502452429225,-0.1875323369881662
-0.3692070937038106,-0.19164062204237672,0.037134668727721226,-0.08973502452429225,-0.1875323369881662
2.3186928181217077,-0.19164062204237672,1.0102836732448222,-0.08973502452429225,-0.33354723613303183
1.6659799098602188,-0.19164062204237672,1.0102836732448222,-0.08973502452429225,-0.33354723613303183
1.8121356283769408,-0.19164062204237672,1.0102836732448222,-0.08973502452429225,-0.33354723613303183
1.8375627746426637,-0.19164062204237672,1.0102836732448222,-0.08973502452429225,-0.33354723613303183
1.825227293302182,-0.19164062204237672,1.0020366477828129,-0.08973502452429225,-0.33354723613303183
1.636762100675493,-0.19164062204237672,1.0020366477828129,-0.08973502452429225,-0.33354723613303183
1.5783737350166043,-0.19164062204237672,1.0020366477828129,-0.08973502452429225,-0.33354723613303183
1.9292112295836328,-0.19164062204237672,1.0020366477828129,-0.08973502452429225,-0.33354723613303183
1.9484062060381548,-0.19164062204237672,1.0020366477828129,-0.08973502452429225,-0.33354723613303183
0.1426360899148388,-0.19164062204237672,1.0020366477828129,-0.08973502452429225,-0.33354723613303183
2.232496302404624,-0.19164062204237672,1.0267777241688407,-0.08973502452429225,-0.33354723613303183
2.444956337325532,-0.19164062204237672,1.0267777241688407,-0.08973502452429225,-0.33354723613303183
2.4510133075466793,-0.19164062204237672,1.0267777241688407,-0.08973502452429225,-0.33354723613303183
2.1023720124026233,-0.19164062204237672,1.0267777241688407,-0.08973502452429225,-0.33354723613303183
2.1482285946593462,-0.19164062204237672,1.0267777241688407,-0.08973502452429225,-0.33354723613303183
2.0367235552081,-0.19164062204237672,1.0515188005548688,-0.08973502452429225,-0.33354723613303183
2.0238081414910996,-0.19164062204237672,1.0515188005548688,-0.08973502452429225,-0.33354723613303183
1.7482717672467647,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.33354723613303183
-0.40354074493966613,-0.19164062204237672,1.0680128514788876,-0.08973502452429225,-0.33354723613303183
-0.47321402536963,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.47334610861399185,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.473267938328714,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4733510862734131,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4728857802793422,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4724046299045782,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.47370183599291543,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.47352747769741227,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4743340688472971,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4736597011575325,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4730914066889565,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4727135953280934,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4729546963245692,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4739248491565646,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4729842818495802,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.47393718814329905,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4743389062909601,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.47446524068922974,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
-0.4781954005085061,-0.19164062204237672,-0.6638624955430719,-0.08973502452429225,-0.30668049469037656
0.3183807687286281,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.29733554114510513
0.2643956686369552,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.29733554114510513
0.07859429498732191,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
-0.07674155955194455,-0.19164062204237672,1.0927539278649157,-0.08973502452429225,-0.29733554114510513
-0.10635807224552685,-0.19164062204237672,1.0927539278649157,-0.08973502452429225,-0.29733554114510513
-0.07914752174940208,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.29733554114510513
-0.10296835628751437,-0.19164062204237672,1.0680128514788876,-0.08973502452429225,-0.29733554114510513
-0.05752309695789936,-0.19164062204237672,1.0680128514788876,-0.08973502452429225,-0.29733554114510513
-0.07824677571778793,-0.19164062204237672,1.0680128514788876,-0.08973502452429225,-0.29733554114510513
-0.02032631004449943,-0.19164062204237672,1.0680128514788876,-0.08973502452429225,-0.29733554114510513
0.009568530929399513,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.29733554114510513
0.1562309891967836,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
0.42272737306904046,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
0.3535951852505335,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
0.051428333102351155,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
-0.08554381410574681,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.29733554114510513
-0.0952803262574079,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
-0.05700976706659497,-0.19164062204237672,1.0762598769408969,-0.08973502452429225,-0.29733554114510513
-0.33481027526882023,-0.19164062204237672,1.0845069024029061,-0.08973502452429225,-0.29733554114510513
-0.3178478141186816,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.29478631801989164,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.3098965991101599,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.3366513782837813,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.34249080375585517,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.3630376003365904,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.38836035597022495,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.3923837069402026,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.40358014556776134,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.4095766827970619,-0.19164062204237672,-0.29274634975265196,-0.08973502452429225,-0.1968772905334376
-0.4081663926996187,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.40572348364983696,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.3231169119936836,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.303320690367374,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.3128144189334592,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.33554977317833656,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.3456241351997322,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.36097902268043486,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.4531672381831563,-0.19164062204237672,-0.3009933752146613,-0.08973502452429225,-0.1968772905334376
-0.43900860144478177,-0.19164062204237672,-0.36696957891073595,-0.08973502452429225,-0.31602544823564793
-0.4320037025893366,-0.19164062204237672,-0.36696957891073595,-0.08973502452429225,-0.31602544823564793
-0.4375442581724962,-0.19164062204237672,-0.36696957891073595,-0.08973502452429225,-0.31602544823564793
-0.44138855361906615,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.43865070072160384,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.43204408472774025,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.43814739625702115,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.4384732576794171,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.4437333817458849,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.43880381632971754,-0.19164062204237672,-0.3587225534487266,-0.08973502452429225,-0.31602544823564793
-0.4402850556008838,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.4359650080862462,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.4335066753030465,-0.19164062204237672,-0.36696957891073595,-0.08973502452429225,-0.31602544823564793
-0.43072928156173057,-0.19164062204237672,-0.36696957891073595,-0.08973502452429225,-0.31602544823564793
-0.4406196104002972,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.44431871242909987,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.4443566407917325,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.4452826256598489,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.47003778790369916,-0.19164062204237672,-0.3752166043727453,-0.08973502452429225,-0.31602544823564793
-0.44759408243618126,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.3499009048372568
-0.44147724008621997,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.3499009048372568
-0.44040557104518213,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.3499009048372568
-0.4453374500213621,-0.19164062204237672,-0.5813922409229785,-0.08973502452429225,-0.3499009048372568
